sample_id,class_id,action_name,user_id,trial_id,fold_split,unique_frames,retained_frames,single_person_frames,confident_multi_person_frames,ambiguous_frames,retained_segments,retention_rate
train__c11__user3__4-1-1,11,Peel_fruits,user3,4-1-1,train,40,40,40,0,0,1,1.0
train__c11__user3__4-1-2,11,Peel_fruits,user3,4-1-2,train,37,37,37,0,0,1,1.0
train__c11__user4__1-2-1,11,Peel_fruits,user4,1-2-1,validation,79,79,79,0,0,1,1.0
train__c11__user4__1-2-2,11,Peel_fruits,user4,1-2-2,validation,58,58,58,0,0,1,1.0
train__c11__user4__1-2-3,11,Peel_fruits,user4,1-2-3,validation,22,22,22,0,0,1,1.0
train__c11__user4__2-1-1,11,Peel_fruits,user4,2-1-1,validation,41,41,41,0,0,1,1.0
train__c11__user4__2-1-2,11,Peel_fruits,user4,2-1-2,validation,18,18,18,0,0,1,1.0
train__c11__user4__2-1-3,11,Peel_fruits,user4,2-1-3,validation,29,29,29,0,0,1,1.0
train__c11__user4__6-1-1,11,Peel_fruits,user4,6-1-1,validation,44,44,44,0,0,1,1.0
train__c11__user4__6-1-2,11,Peel_fruits,user4,6-1-2,validation,51,51,51,0,0,1,1.0
train__c11__user4__6-1-3,11,Peel_fruits,user4,6-1-3,validation,22,22,22,0,0,1,1.0
train__c11__user4__7-1-1,11,Peel_fruits,user4,7-1-1,validation,46,46,46,0,0,1,1.0
train__c11__user4__7-1-2,11,Peel_fruits,user4,7-1-2,validation,43,43,43,0,0,1,1.0
train__c11__user4__7-1-3,11,Peel_fruits,user4,7-1-3,validation,31,31,31,0,0,1,1.0
train__c11__user5__1-2-1,11,Peel_fruits,user5,1-2-1,train,101,101,101,0,0,1,1.0
train__c11__user5__1-2-2,11,Peel_fruits,user5,1-2-2,train,51,51,51,0,0,1,1.0
train__c11__user5__1-2-3,11,Peel_fruits,user5,1-2-3,train,36,36,36,0,0,1,1.0
train__c11__user5__2-1-1,11,Peel_fruits,user5,2-1-1,train,82,82,82,0,0,1,1.0
train__c11__user5__2-1-2,11,Peel_fruits,user5,2-1-2,train,79,79,79,0,0,1,1.0
train__c11__user5__2-1-3,11,Peel_fruits,user5,2-1-3,train,30,30,30,0,0,1,1.0
train__c11__user5__3-2-1,11,Peel_fruits,user5,3-2-1,train,71,71,71,0,0,1,1.0
train__c11__user5__3-2-2,11,Peel_fruits,user5,3-2-2,train,28,28,28,0,0,1,1.0
train__c11__user5__3-2-3,11,Peel_fruits,user5,3-2-3,train,29,29,29,0,0,1,1.0
train__c11__user5__6-2-1,11,Peel_fruits,user5,6-2-1,train,55,55,55,0,0,1,1.0
train__c11__user5__6-2-2,11,Peel_fruits,user5,6-2-2,train,54,54,54,0,0,1,1.0
train__c11__user5__6-2-3,11,Peel_fruits,user5,6-2-3,train,23,23,23,0,0,1,1.0
train__c11__user6__1-2-1,11,Peel_fruits,user6,1-2-1,train,46,46,46,0,0,1,1.0
train__c11__user6__1-2-2,11,Peel_fruits,user6,1-2-2,train,24,24,24,0,0,1,1.0
train__c11__user6__1-2-3,11,Peel_fruits,user6,1-2-3,train,11,11,11,0,0,1,1.0
train__c11__user6__3-2-1,11,Peel_fruits,user6,3-2-1,train,34,34,34,0,0,1,1.0
train__c11__user6__3-2-2,11,Peel_fruits,user6,3-2-2,train,26,26,26,0,0,1,1.0
train__c11__user6__3-2-3,11,Peel_fruits,user6,3-2-3,train,23,23,23,0,0,1,1.0
train__c11__user6__5-2-1,11,Peel_fruits,user6,5-2-1,train,51,51,51,0,0,1,1.0
train__c11__user6__5-2-2,11,Peel_fruits,user6,5-2-2,train,41,41,41,0,0,1,1.0
train__c11__user6__5-2-3,11,Peel_fruits,user6,5-2-3,train,14,14,14,0,0,1,1.0
train__c11__user7__7-2-1,11,Peel_fruits,user7,7-2-1,train,57,57,57,0,0,1,1.0
train__c11__user7__7-2-2,11,Peel_fruits,user7,7-2-2,train,42,42,42,0,0,1,1.0
train__c11__user7__7-2-3,11,Peel_fruits,user7,7-2-3,train,18,18,18,0,0,1,1.0
train__c11__user8__4-2-1,11,Peel_fruits,user8,4-2-1,train,24,24,24,0,0,1,1.0
train__c11__user8__4-2-2,11,Peel_fruits,user8,4-2-2,train,12,12,12,0,0,1,1.0
train__c11__user8__4-2-3,11,Peel_fruits,user8,4-2-3,train,21,21,21,0,0,1,1.0
train__c11__user8__6-2-1,11,Peel_fruits,user8,6-2-1,train,107,107,107,0,0,1,1.0
train__c11__user8__6-2-2,11,Peel_fruits,user8,6-2-2,train,36,36,36,0,0,1,1.0
train__c11__user8__6-2-3,11,Peel_fruits,user8,6-2-3,train,59,59,59,0,0,1,1.0
train__c11__user8__7-2-1,11,Peel_fruits,user8,7-2-1,train,28,28,28,0,0,1,1.0
train__c11__user8__7-2-2,11,Peel_fruits,user8,7-2-2,train,17,17,17,0,0,1,1.0
train__c11__user8__7-2-3,11,Peel_fruits,user8,7-2-3,train,5,5,5,0,0,1,1.0
train__c11__user9__2-3-1,11,Peel_fruits,user9,2-3-1,train,45,45,45,0,0,1,1.0
train__c11__user9__2-3-2,11,Peel_fruits,user9,2-3-2,train,38,38,38,0,0,1,1.0
train__c11__user9__2-3-3,11,Peel_fruits,user9,2-3-3,train,26,26,26,0,0,1,1.0
train__c12__user16__3-1-1,12,Sweep_the_floor,user16,3-1-1,train,102,102,102,0,0,1,1.0
train__c12__user16__3-1-2,12,Sweep_the_floor,user16,3-1-2,train,114,114,114,0,0,1,1.0
train__c12__user16__3-1-3,12,Sweep_the_floor,user16,3-1-3,train,66,66,61,5,0,1,1.0
train__c12__user16__6-2-1,12,Sweep_the_floor,user16,6-2-1,train,67,67,67,0,0,1,1.0
train__c12__user16__6-2-2,12,Sweep_the_floor,user16,6-2-2,train,45,45,45,0,0,1,1.0
train__c12__user16__6-2-3,12,Sweep_the_floor,user16,6-2-3,train,45,45,45,0,0,1,1.0
train__c12__user17__3-1-1,12,Sweep_the_floor,user17,3-1-1,validation,94,92,92,0,2,3,0.9787234042553191
train__c12__user17__3-1-2,12,Sweep_the_floor,user17,3-1-2,validation,89,89,89,0,0,1,1.0
train__c12__user17__3-1-3,12,Sweep_the_floor,user17,3-1-3,validation,39,39,39,0,0,1,1.0
train__c12__user18__3-1-1,12,Sweep_the_floor,user18,3-1-1,train,46,46,46,0,0,1,1.0
train__c12__user18__3-1-2,12,Sweep_the_floor,user18,3-1-2,train,15,15,15,0,0,1,1.0
train__c12__user18__3-1-3,12,Sweep_the_floor,user18,3-1-3,train,29,29,28,1,0,1,1.0
train__c12__user19__3-3-1,12,Sweep_the_floor,user19,3-3-1,train,33,33,33,0,0,1,1.0
train__c12__user19__3-3-2,12,Sweep_the_floor,user19,3-3-2,train,30,30,30,0,0,1,1.0
train__c12__user19__3-3-3,12,Sweep_the_floor,user19,3-3-3,train,16,16,16,0,0,1,1.0
train__c12__user19__7-2-1,12,Sweep_the_floor,user19,7-2-1,train,51,51,51,0,0,1,1.0
train__c12__user19__7-2-2,12,Sweep_the_floor,user19,7-2-2,train,32,32,32,0,0,1,1.0
train__c12__user19__7-2-3,12,Sweep_the_floor,user19,7-2-3,train,24,24,24,0,0,1,1.0
train__c12__user1__6-2-1,12,Sweep_the_floor,user1,6-2-1,train,106,106,106,0,0,1,1.0
train__c12__user1__6-2-2,12,Sweep_the_floor,user1,6-2-2,train,94,94,94,0,0,1,1.0
train__c12__user1__6-2-3,12,Sweep_the_floor,user1,6-2-3,train,67,67,67,0,0,1,1.0
train__c12__user20__2-1-1,12,Sweep_the_floor,user20,2-1-1,train,100,100,100,0,0,1,1.0
train__c12__user20__2-1-2,12,Sweep_the_floor,user20,2-1-2,train,60,60,60,0,0,1,1.0
train__c12__user20__2-1-3,12,Sweep_the_floor,user20,2-1-3,train,32,32,32,0,0,1,1.0
train__c12__user20__3-2-1,12,Sweep_the_floor,user20,3-2-1,train,47,47,47,0,0,1,1.0
train__c12__user20__3-2-2,12,Sweep_the_floor,user20,3-2-2,train,37,37,33,4,0,1,1.0
train__c12__user20__3-2-3,12,Sweep_the_floor,user20,3-2-3,train,25,25,25,0,0,1,1.0
train__c12__user21__2-1-1,12,Sweep_the_floor,user21,2-1-1,train,108,108,108,0,0,1,1.0
train__c12__user21__2-1-2,12,Sweep_the_floor,user21,2-1-2,train,106,106,106,0,0,1,1.0
train__c12__user21__2-1-3,12,Sweep_the_floor,user21,2-1-3,train,68,68,68,0,0,1,1.0
train__c12__user23__3-2-1,12,Sweep_the_floor,user23,3-2-1,validation,89,89,89,0,0,1,1.0
train__c12__user23__3-2-2,12,Sweep_the_floor,user23,3-2-2,validation,68,65,65,0,3,4,0.9558823529411765
train__c12__user23__3-2-3,12,Sweep_the_floor,user23,3-2-3,validation,76,76,76,0,0,1,1.0
train__c12__user2__3-1-1,12,Sweep_the_floor,user2,3-1-1,train,56,56,56,0,0,1,1.0
train__c12__user2__3-1-2,12,Sweep_the_floor,user2,3-1-2,train,90,90,88,2,0,1,1.0
train__c12__user2__3-1-3,12,Sweep_the_floor,user2,3-1-3,train,54,54,53,1,0,1,1.0
train__c12__user3__6-2-1,12,Sweep_the_floor,user3,6-2-1,train,59,59,59,0,0,1,1.0
train__c12__user3__6-2-2,12,Sweep_the_floor,user3,6-2-2,train,67,67,67,0,0,1,1.0
train__c12__user3__6-2-3,12,Sweep_the_floor,user3,6-2-3,train,40,31,31,0,9,5,0.775
train__c12__user4__2-2-1,12,Sweep_the_floor,user4,2-2-1,validation,93,93,93,0,0,1,1.0
train__c12__user4__2-2-2,12,Sweep_the_floor,user4,2-2-2,validation,70,70,70,0,0,1,1.0
train__c12__user4__2-2-3,12,Sweep_the_floor,user4,2-2-3,validation,57,57,57,0,0,1,1.0
train__c12__user5__3-1-1,12,Sweep_the_floor,user5,3-1-1,train,161,161,161,0,0,1,1.0
train__c12__user5__3-1-2,12,Sweep_the_floor,user5,3-1-2,train,179,179,178,1,0,1,1.0
train__c12__user5__3-1-3,12,Sweep_the_floor,user5,3-1-3,train,99,99,97,2,0,1,1.0
train__c12__user6__3-1-1,12,Sweep_the_floor,user6,3-1-1,train,236,236,236,0,0,1,1.0
train__c12__user6__3-1-2,12,Sweep_the_floor,user6,3-1-2,train,101,101,101,0,0,1,1.0
train__c12__user6__3-1-3,12,Sweep_the_floor,user6,3-1-3,train,50,50,50,0,0,1,1.0
train__c12__user6__6-2-1,12,Sweep_the_floor,user6,6-2-1,train,54,54,54,0,0,1,1.0
train__c12__user6__6-2-2,12,Sweep_the_floor,user6,6-2-2,train,15,15,15,0,0,1,1.0
train__c12__user6__6-2-3,12,Sweep_the_floor,user6,6-2-3,train,39,39,39,0,0,1,1.0
train__c12__user7__3-1-1,12,Sweep_the_floor,user7,3-1-1,train,70,70,70,0,0,1,1.0
train__c12__user7__3-1-2,12,Sweep_the_floor,user7,3-1-2,train,42,42,42,0,0,1,1.0
train__c12__user7__3-1-3,12,Sweep_the_floor,user7,3-1-3,train,32,32,32,0,0,1,1.0
train__c12__user8__3-1-1,12,Sweep_the_floor,user8,3-1-1,train,74,74,74,0,0,1,1.0
train__c12__user8__3-1-2,12,Sweep_the_floor,user8,3-1-2,train,37,37,37,0,0,1,1.0
train__c12__user8__3-1-3,12,Sweep_the_floor,user8,3-1-3,train,47,47,47,0,0,1,1.0
train__c12__user9__3-3-1,12,Sweep_the_floor,user9,3-3-1,train,43,43,43,0,0,1,1.0
train__c12__user9__3-3-2,12,Sweep_the_floor,user9,3-3-2,train,49,49,49,0,0,1,1.0
train__c12__user9__3-3-3,12,Sweep_the_floor,user9,3-3-3,train,41,41,41,0,0,1,1.0
train__c12__user9__7-2-1,12,Sweep_the_floor,user9,7-2-1,train,28,28,28,0,0,1,1.0
train__c12__user9__7-2-2,12,Sweep_the_floor,user9,7-2-2,train,13,13,13,0,0,1,1.0
train__c12__user9__7-2-3,12,Sweep_the_floor,user9,7-2-3,train,18,18,18,0,0,1,1.0
train__c13__user16__3-1-1,13,Mop_the_floor,user16,3-1-1,train,78,78,78,0,0,1,1.0
train__c13__user16__3-1-2,13,Mop_the_floor,user16,3-1-2,train,89,89,89,0,0,1,1.0
train__c13__user16__3-1-3,13,Mop_the_floor,user16,3-1-3,train,42,42,42,0,0,1,1.0
train__c13__user17__3-1-1,13,Mop_the_floor,user17,3-1-1,validation,63,63,63,0,0,1,1.0
train__c13__user17__3-1-2,13,Mop_the_floor,user17,3-1-2,validation,42,41,41,0,1,2,0.9761904761904762
train__c13__user17__3-1-3,13,Mop_the_floor,user17,3-1-3,validation,27,27,27,0,0,1,1.0
train__c13__user18__3-1-1,13,Mop_the_floor,user18,3-1-1,train,38,38,37,1,0,1,1.0
train__c13__user18__3-1-2,13,Mop_the_floor,user18,3-1-2,train,30,30,30,0,0,1,1.0
train__c13__user18__3-1-3,13,Mop_the_floor,user18,3-1-3,train,33,33,33,0,0,1,1.0
train__c13__user19__3-3-1,13,Mop_the_floor,user19,3-3-1,train,35,35,35,0,0,1,1.0
train__c13__user19__3-3-2,13,Mop_the_floor,user19,3-3-2,train,45,45,45,0,0,1,1.0
train__c13__user19__3-3-3,13,Mop_the_floor,user19,3-3-3,train,19,19,19,0,0,1,1.0
train__c13__user19__7-2-1,13,Mop_the_floor,user19,7-2-1,train,69,69,68,1,0,1,1.0
train__c13__user19__7-2-2,13,Mop_the_floor,user19,7-2-2,train,26,26,26,0,0,1,1.0
train__c13__user19__7-2-3,13,Mop_the_floor,user19,7-2-3,train,24,24,24,0,0,1,1.0
train__c13__user1__3-2-1,13,Mop_the_floor,user1,3-2-1,train,105,105,104,1,0,1,1.0
train__c13__user1__3-2-2,13,Mop_the_floor,user1,3-2-2,train,124,124,124,0,0,1,1.0
train__c13__user1__3-2-3,13,Mop_the_floor,user1,3-2-3,train,80,80,80,0,0,1,1.0
train__c13__user20__2-1-1,13,Mop_the_floor,user20,2-1-1,train,75,75,75,0,0,1,1.0
train__c13__user20__2-1-2,13,Mop_the_floor,user20,2-1-2,train,35,35,35,0,0,1,1.0
train__c13__user20__2-1-3,13,Mop_the_floor,user20,2-1-3,train,13,13,13,0,0,1,1.0
train__c13__user20__3-2-1,13,Mop_the_floor,user20,3-2-1,train,50,50,50,0,0,1,1.0
train__c13__user20__3-2-2,13,Mop_the_floor,user20,3-2-2,train,33,33,21,12,0,1,1.0
train__c13__user20__3-2-3,13,Mop_the_floor,user20,3-2-3,train,20,20,20,0,0,1,1.0
train__c13__user20__6-3-1,13,Mop_the_floor,user20,6-3-1,train,48,48,48,0,0,1,1.0
train__c13__user20__6-3-2,13,Mop_the_floor,user20,6-3-2,train,23,23,23,0,0,1,1.0
train__c13__user20__6-3-3,13,Mop_the_floor,user20,6-3-3,train,45,45,45,0,0,1,1.0
train__c13__user21__2-1-1,13,Mop_the_floor,user21,2-1-1,train,41,41,41,0,0,1,1.0
train__c13__user21__2-1-2,13,Mop_the_floor,user21,2-1-2,train,49,49,49,0,0,1,1.0
train__c13__user21__2-1-3,13,Mop_the_floor,user21,2-1-3,train,24,24,24,0,0,1,1.0
train__c13__user2__3-1-1,13,Mop_the_floor,user2,3-1-1,train,29,27,27,0,2,3,0.9310344827586207
train__c13__user2__3-1-2,13,Mop_the_floor,user2,3-1-2,train,16,16,16,0,0,1,1.0
train__c13__user2__3-1-3,13,Mop_the_floor,user2,3-1-3,train,20,20,20,0,0,1,1.0
train__c13__user4__2-2-1,13,Mop_the_floor,user4,2-2-1,validation,44,44,44,0,0,1,1.0
train__c13__user4__2-2-2,13,Mop_the_floor,user4,2-2-2,validation,104,104,104,0,0,1,1.0
train__c13__user4__2-2-3,13,Mop_the_floor,user4,2-2-3,validation,20,20,20,0,0,1,1.0
train__c13__user5__5-1-1,13,Mop_the_floor,user5,5-1-1,train,65,65,65,0,0,1,1.0
train__c13__user5__5-1-2,13,Mop_the_floor,user5,5-1-2,train,71,71,71,0,0,1,1.0
train__c13__user5__5-1-3,13,Mop_the_floor,user5,5-1-3,train,36,36,36,0,0,1,1.0
train__c13__user5__7-2-1,13,Mop_the_floor,user5,7-2-1,train,70,70,70,0,0,1,1.0
train__c13__user5__7-2-2,13,Mop_the_floor,user5,7-2-2,train,51,51,51,0,0,1,1.0
train__c13__user5__7-2-3,13,Mop_the_floor,user5,7-2-3,train,35,35,35,0,0,1,1.0
train__c13__user6__3-1-1,13,Mop_the_floor,user6,3-1-1,train,111,111,111,0,0,1,1.0
train__c13__user6__3-1-2,13,Mop_the_floor,user6,3-1-2,train,63,63,63,0,0,1,1.0
train__c13__user6__3-1-3,13,Mop_the_floor,user6,3-1-3,train,31,31,31,0,0,1,1.0
train__c13__user7__3-1-1,13,Mop_the_floor,user7,3-1-1,train,54,54,54,0,0,1,1.0
train__c13__user7__3-1-2,13,Mop_the_floor,user7,3-1-2,train,53,53,53,0,0,1,1.0
train__c13__user7__3-1-3,13,Mop_the_floor,user7,3-1-3,train,28,28,26,2,0,1,1.0
train__c13__user8__3-1-1,13,Mop_the_floor,user8,3-1-1,train,57,57,57,0,0,1,1.0
train__c13__user8__3-1-3,13,Mop_the_floor,user8,3-1-3,train,50,50,50,0,0,1,1.0
train__c13__user9__3-3-1,13,Mop_the_floor,user9,3-3-1,train,33,33,33,0,0,1,1.0
train__c13__user9__3-3-2,13,Mop_the_floor,user9,3-3-2,train,32,32,32,0,0,1,1.0
train__c13__user9__3-3-3,13,Mop_the_floor,user9,3-3-3,train,24,24,24,0,0,1,1.0
train__c13__user9__7-2-1,13,Mop_the_floor,user9,7-2-1,train,27,27,27,0,0,1,1.0
train__c13__user9__7-2-2,13,Mop_the_floor,user9,7-2-2,train,11,11,11,0,0,1,1.0
train__c13__user9__7-2-3,13,Mop_the_floor,user9,7-2-3,train,22,22,22,0,0,1,1.0
train__c14__user16__3-2-1,14,Wipe_bowls,user16,3-2-1,train,32,32,32,0,0,1,1.0
train__c14__user16__3-2-2,14,Wipe_bowls,user16,3-2-2,train,39,39,39,0,0,1,1.0
train__c14__user16__3-2-3,14,Wipe_bowls,user16,3-2-3,train,26,26,26,0,0,1,1.0
train__c14__user17__3-2-1,14,Wipe_bowls,user17,3-2-1,validation,46,46,46,0,0,1,1.0
train__c14__user17__3-2-2,14,Wipe_bowls,user17,3-2-2,validation,29,29,29,0,0,1,1.0
train__c14__user17__3-2-3,14,Wipe_bowls,user17,3-2-3,validation,37,37,37,0,0,1,1.0
train__c14__user18__3-2-1,14,Wipe_bowls,user18,3-2-1,train,27,27,27,0,0,1,1.0
train__c14__user18__3-2-2,14,Wipe_bowls,user18,3-2-2,train,25,25,25,0,0,1,1.0
train__c14__user18__3-2-3,14,Wipe_bowls,user18,3-2-3,train,28,28,28,0,0,1,1.0
train__c14__user1__1-2-1,14,Wipe_bowls,user1,1-2-1,train,32,32,32,0,0,1,1.0
train__c14__user1__1-2-2,14,Wipe_bowls,user1,1-2-2,train,19,19,19,0,0,1,1.0
train__c14__user1__4-1-1,14,Wipe_bowls,user1,4-1-1,train,30,30,30,0,0,1,1.0
train__c14__user1__4-1-2,14,Wipe_bowls,user1,4-1-2,train,32,32,32,0,0,1,1.0
train__c14__user1__4-1-3,14,Wipe_bowls,user1,4-1-3,train,23,23,23,0,0,1,1.0
train__c14__user20__3-1-1,14,Wipe_bowls,user20,3-1-1,train,48,48,48,0,0,1,1.0
train__c14__user20__3-1-2,14,Wipe_bowls,user20,3-1-2,train,38,38,38,0,0,1,1.0
train__c14__user20__3-1-3,14,Wipe_bowls,user20,3-1-3,train,33,33,33,0,0,1,1.0
train__c14__user22__2-1-1,14,Wipe_bowls,user22,2-1-1,train,31,31,31,0,0,1,1.0
train__c14__user22__2-1-2,14,Wipe_bowls,user22,2-1-2,train,23,23,23,0,0,1,1.0
train__c14__user22__2-1-3,14,Wipe_bowls,user22,2-1-3,train,13,13,13,0,0,1,1.0
train__c14__user3__3-1-1,14,Wipe_bowls,user3,3-1-1,train,63,63,63,0,0,1,1.0
train__c14__user3__3-1-2,14,Wipe_bowls,user3,3-1-2,train,55,55,55,0,0,1,1.0
train__c14__user3__3-1-3,14,Wipe_bowls,user3,3-1-3,train,66,66,66,0,0,1,1.0
train__c14__user4__4-2-1,14,Wipe_bowls,user4,4-2-1,validation,50,50,50,0,0,1,1.0
train__c14__user4__4-2-2,14,Wipe_bowls,user4,4-2-2,validation,68,68,68,0,0,1,1.0
train__c14__user4__4-2-3,14,Wipe_bowls,user4,4-2-3,validation,31,31,31,0,0,1,1.0
train__c14__user6__3-2-1,14,Wipe_bowls,user6,3-2-1,train,66,66,66,0,0,1,1.0
train__c14__user6__3-2-2,14,Wipe_bowls,user6,3-2-2,train,65,65,65,0,0,1,1.0
train__c14__user6__3-2-3,14,Wipe_bowls,user6,3-2-3,train,47,47,47,0,0,1,1.0
train__c14__user7__3-2-1,14,Wipe_bowls,user7,3-2-1,train,69,69,69,0,0,1,1.0
train__c14__user7__3-2-2,14,Wipe_bowls,user7,3-2-2,train,50,50,50,0,0,1,1.0
train__c14__user7__3-2-3,14,Wipe_bowls,user7,3-2-3,train,26,26,26,0,0,1,1.0
train__c14__user8__3-2-1,14,Wipe_bowls,user8,3-2-1,train,57,57,57,0,0,1,1.0
train__c14__user8__3-2-2,14,Wipe_bowls,user8,3-2-2,train,64,64,64,0,0,1,1.0
train__c14__user8__3-2-3,14,Wipe_bowls,user8,3-2-3,train,53,53,53,0,0,1,1.0
train__c15__user16__3-3-1,15,Wipe_windows_and_tables,user16,3-3-1,train,41,41,41,0,0,1,1.0
train__c15__user16__3-3-2,15,Wipe_windows_and_tables,user16,3-3-2,train,21,21,21,0,0,1,1.0
train__c15__user16__3-3-3,15,Wipe_windows_and_tables,user16,3-3-3,train,14,14,14,0,0,1,1.0
train__c15__user16__6-2-1,15,Wipe_windows_and_tables,user16,6-2-1,train,53,53,53,0,0,1,1.0
train__c15__user16__6-2-2,15,Wipe_windows_and_tables,user16,6-2-2,train,35,35,35,0,0,1,1.0
train__c15__user16__6-2-3,15,Wipe_windows_and_tables,user16,6-2-3,train,47,47,47,0,0,1,1.0
train__c15__user17__2-2-1,15,Wipe_windows_and_tables,user17,2-2-1,validation,40,40,40,0,0,1,1.0
train__c15__user17__2-2-2,15,Wipe_windows_and_tables,user17,2-2-2,validation,41,41,41,0,0,1,1.0
train__c15__user17__2-2-3,15,Wipe_windows_and_tables,user17,2-2-3,validation,22,22,22,0,0,1,1.0
train__c15__user17__3-3-1,15,Wipe_windows_and_tables,user17,3-3-1,validation,29,29,29,0,0,1,1.0
train__c15__user17__3-3-2,15,Wipe_windows_and_tables,user17,3-3-2,validation,19,19,19,0,0,1,1.0
train__c15__user17__3-3-3,15,Wipe_windows_and_tables,user17,3-3-3,validation,28,28,28,0,0,1,1.0
train__c15__user18__2-2-1,15,Wipe_windows_and_tables,user18,2-2-1,train,36,36,36,0,0,1,1.0
train__c15__user18__2-2-2,15,Wipe_windows_and_tables,user18,2-2-2,train,36,36,36,0,0,1,1.0
train__c15__user18__2-2-3,15,Wipe_windows_and_tables,user18,2-2-3,train,25,25,25,0,0,1,1.0
train__c15__user18__3-3-1,15,Wipe_windows_and_tables,user18,3-3-1,train,42,42,42,0,0,1,1.0
train__c15__user18__3-3-2,15,Wipe_windows_and_tables,user18,3-3-2,train,27,27,27,0,0,1,1.0
train__c15__user18__3-3-3,15,Wipe_windows_and_tables,user18,3-3-3,train,45,45,45,0,0,1,1.0
train__c15__user19__7-2-1,15,Wipe_windows_and_tables,user19,7-2-1,train,16,16,16,0,0,1,1.0
train__c15__user19__7-2-2,15,Wipe_windows_and_tables,user19,7-2-2,train,39,39,39,0,0,1,1.0
train__c15__user19__7-2-3,15,Wipe_windows_and_tables,user19,7-2-3,train,31,31,31,0,0,1,1.0
train__c15__user20__3-2-1,15,Wipe_windows_and_tables,user20,3-2-1,train,36,36,33,3,0,1,1.0
train__c15__user20__3-2-2,15,Wipe_windows_and_tables,user20,3-2-2,train,47,47,47,0,0,1,1.0
train__c15__user20__3-2-3,15,Wipe_windows_and_tables,user20,3-2-3,train,14,14,10,4,0,1,1.0
train__c15__user22__2-1-1,15,Wipe_windows_and_tables,user22,2-1-1,train,50,50,50,0,0,1,1.0
train__c15__user22__2-1-2,15,Wipe_windows_and_tables,user22,2-1-2,train,53,53,53,0,0,1,1.0
train__c15__user22__2-1-3,15,Wipe_windows_and_tables,user22,2-1-3,train,10,10,10,0,0,1,1.0
train__c15__user23__3-1-1,15,Wipe_windows_and_tables,user23,3-1-1,validation,84,70,70,0,14,2,0.8333333333333334
train__c15__user23__3-1-2,15,Wipe_windows_and_tables,user23,3-1-2,validation,47,38,38,0,9,1,0.8085106382978723
train__c15__user23__3-1-3,15,Wipe_windows_and_tables,user23,3-1-3,validation,113,96,96,0,17,5,0.8495575221238938
train__c15__user5__5-1-1,15,Wipe_windows_and_tables,user5,5-1-1,train,42,42,42,0,0,1,1.0
train__c15__user5__5-1-2,15,Wipe_windows_and_tables,user5,5-1-2,train,70,70,70,0,0,1,1.0
train__c15__user5__5-1-3,15,Wipe_windows_and_tables,user5,5-1-3,train,34,34,34,0,0,1,1.0
train__c15__user6__3-3-1,15,Wipe_windows_and_tables,user6,3-3-1,train,73,73,73,0,0,1,1.0
train__c15__user6__3-3-3,15,Wipe_windows_and_tables,user6,3-3-3,train,42,42,42,0,0,1,1.0
train__c15__user6__6-2-1,15,Wipe_windows_and_tables,user6,6-2-1,train,41,41,41,0,0,1,1.0
train__c15__user6__6-2-2,15,Wipe_windows_and_tables,user6,6-2-2,train,17,17,17,0,0,1,1.0
train__c15__user6__6-2-3,15,Wipe_windows_and_tables,user6,6-2-3,train,32,31,27,4,1,2,0.96875
train__c15__user7__2-2-1,15,Wipe_windows_and_tables,user7,2-2-1,train,24,24,24,0,0,1,1.0
train__c15__user7__2-2-2,15,Wipe_windows_and_tables,user7,2-2-2,train,30,30,30,0,0,1,1.0
train__c15__user7__2-2-3,15,Wipe_windows_and_tables,user7,2-2-3,train,16,16,16,0,0,1,1.0
train__c15__user7__3-3-1,15,Wipe_windows_and_tables,user7,3-3-1,train,68,68,41,27,0,1,1.0
train__c15__user7__3-3-3,15,Wipe_windows_and_tables,user7,3-3-3,train,42,42,42,0,0,1,1.0
train__c15__user8__2-2-1,15,Wipe_windows_and_tables,user8,2-2-1,train,38,38,38,0,0,1,1.0
train__c15__user8__2-2-2,15,Wipe_windows_and_tables,user8,2-2-2,train,37,37,37,0,0,1,1.0
train__c15__user8__2-2-3,15,Wipe_windows_and_tables,user8,2-2-3,train,27,27,27,0,0,1,1.0
train__c15__user8__3-3-1,15,Wipe_windows_and_tables,user8,3-3-1,train,65,65,65,0,0,1,1.0
train__c15__user8__3-3-2,15,Wipe_windows_and_tables,user8,3-3-2,train,25,25,25,0,0,1,1.0
train__c15__user8__3-3-3,15,Wipe_windows_and_tables,user8,3-3-3,train,40,40,40,0,0,1,1.0
train__c15__user9__7-2-1,15,Wipe_windows_and_tables,user9,7-2-1,train,23,23,23,0,0,1,1.0
train__c15__user9__7-2-2,15,Wipe_windows_and_tables,user9,7-2-2,train,17,17,17,0,0,1,1.0
train__c15__user9__7-2-3,15,Wipe_windows_and_tables,user9,7-2-3,train,29,29,29,0,0,1,1.0
train__c16__user17__6-1-1,16,Fold_clothes,user17,6-1-1,validation,88,85,85,0,3,3,0.9659090909090909
train__c16__user17__6-1-2,16,Fold_clothes,user17,6-1-2,validation,54,53,53,0,1,2,0.9814814814814815
train__c16__user17__6-1-3,16,Fold_clothes,user17,6-1-3,validation,25,24,24,0,1,2,0.96
train__c16__user18__2-1-1,16,Fold_clothes,user18,2-1-1,train,105,104,103,1,1,2,0.9904761904761905
train__c16__user18__2-1-2,16,Fold_clothes,user18,2-1-2,train,108,108,108,0,0,1,1.0
