sample_id,class_id,action_name,user_id,trial_id,depth_color_path,imu_path,ir_path,radar_path,skeleton_path,thermal_path
train__c10__user3__4-1-3,10,Stir_drinks,user3,4-1-3,Depth_Color/10_Stir_drinks/user3/4-1-3,IMU/10_Stir_drinks/user3/4-1-3,IR/10_Stir_drinks/user3/4-1-3,Radar/10_Stir_drinks/user3/4-1-3,Skeleton/10_Stir_drinks/user3/4-1-3,Thermal/10_Stir_drinks/user3/4-1-3
train__c10__user3__5-1-1,10,Stir_drinks,user3,5-1-1,Depth_Color/10_Stir_drinks/user3/5-1-1,IMU/10_Stir_drinks/user3/5-1-1,IR/10_Stir_drinks/user3/5-1-1,Radar/10_Stir_drinks/user3/5-1-1,Skeleton/10_Stir_drinks/user3/5-1-1,Thermal/10_Stir_drinks/user3/5-1-1
train__c10__user3__5-1-2,10,Stir_drinks,user3,5-1-2,Depth_Color/10_Stir_drinks/user3/5-1-2,IMU/10_Stir_drinks/user3/5-1-2,IR/10_Stir_drinks/user3/5-1-2,Radar/10_Stir_drinks/user3/5-1-2,Skeleton/10_Stir_drinks/user3/5-1-2,Thermal/10_Stir_drinks/user3/5-1-2
train__c10__user3__5-1-3,10,Stir_drinks,user3,5-1-3,Depth_Color/10_Stir_drinks/user3/5-1-3,IMU/10_Stir_drinks/user3/5-1-3,IR/10_Stir_drinks/user3/5-1-3,Radar/10_Stir_drinks/user3/5-1-3,Skeleton/10_Stir_drinks/user3/5-1-3,Thermal/10_Stir_drinks/user3/5-1-3
train__c10__user3__7-1-1,10,Stir_drinks,user3,7-1-1,Depth_Color/10_Stir_drinks/user3/7-1-1,IMU/10_Stir_drinks/user3/7-1-1,IR/10_Stir_drinks/user3/7-1-1,Radar/10_Stir_drinks/user3/7-1-1,Skeleton/10_Stir_drinks/user3/7-1-1,Thermal/10_Stir_drinks/user3/7-1-1
train__c10__user3__7-1-2,10,Stir_drinks,user3,7-1-2,Depth_Color/10_Stir_drinks/user3/7-1-2,IMU/10_Stir_drinks/user3/7-1-2,IR/10_Stir_drinks/user3/7-1-2,Radar/10_Stir_drinks/user3/7-1-2,Skeleton/10_Stir_drinks/user3/7-1-2,Thermal/10_Stir_drinks/user3/7-1-2
train__c10__user3__7-1-3,10,Stir_drinks,user3,7-1-3,Depth_Color/10_Stir_drinks/user3/7-1-3,IMU/10_Stir_drinks/user3/7-1-3,IR/10_Stir_drinks/user3/7-1-3,Radar/10_Stir_drinks/user3/7-1-3,Skeleton/10_Stir_drinks/user3/7-1-3,Thermal/10_Stir_drinks/user3/7-1-3
train__c10__user4__1-2-1,10,Stir_drinks,user4,1-2-1,Depth_Color/10_Stir_drinks/user4/1-2-1,IMU/10_Stir_drinks/user4/1-2-1,IR/10_Stir_drinks/user4/1-2-1,Radar/10_Stir_drinks/user4/1-2-1,Skeleton/10_Stir_drinks/user4/1-2-1,Thermal/10_Stir_drinks/user4/1-2-1
train__c10__user4__1-2-2,10,Stir_drinks,user4,1-2-2,Depth_Color/10_Stir_drinks/user4/1-2-2,IMU/10_Stir_drinks/user4/1-2-2,IR/10_Stir_drinks/user4/1-2-2,Radar/10_Stir_drinks/user4/1-2-2,Skeleton/10_Stir_drinks/user4/1-2-2,Thermal/10_Stir_drinks/user4/1-2-2
train__c10__user4__1-2-3,10,Stir_drinks,user4,1-2-3,Depth_Color/10_Stir_drinks/user4/1-2-3,IMU/10_Stir_drinks/user4/1-2-3,IR/10_Stir_drinks/user4/1-2-3,Radar/10_Stir_drinks/user4/1-2-3,Skeleton/10_Stir_drinks/user4/1-2-3,Thermal/10_Stir_drinks/user4/1-2-3
train__c10__user4__5-1-1,10,Stir_drinks,user4,5-1-1,Depth_Color/10_Stir_drinks/user4/5-1-1,IMU/10_Stir_drinks/user4/5-1-1,IR/10_Stir_drinks/user4/5-1-1,Radar/10_Stir_drinks/user4/5-1-1,Skeleton/10_Stir_drinks/user4/5-1-1,Thermal/10_Stir_drinks/user4/5-1-1
train__c10__user4__5-1-2,10,Stir_drinks,user4,5-1-2,Depth_Color/10_Stir_drinks/user4/5-1-2,IMU/10_Stir_drinks/user4/5-1-2,IR/10_Stir_drinks/user4/5-1-2,Radar/10_Stir_drinks/user4/5-1-2,Skeleton/10_Stir_drinks/user4/5-1-2,Thermal/10_Stir_drinks/user4/5-1-2
train__c10__user4__5-1-3,10,Stir_drinks,user4,5-1-3,Depth_Color/10_Stir_drinks/user4/5-1-3,IMU/10_Stir_drinks/user4/5-1-3,IR/10_Stir_drinks/user4/5-1-3,Radar/10_Stir_drinks/user4/5-1-3,Skeleton/10_Stir_drinks/user4/5-1-3,Thermal/10_Stir_drinks/user4/5-1-3
train__c10__user5__1-2-1,10,Stir_drinks,user5,1-2-1,Depth_Color/10_Stir_drinks/user5/1-2-1,IMU/10_Stir_drinks/user5/1-2-1,IR/10_Stir_drinks/user5/1-2-1,Radar/10_Stir_drinks/user5/1-2-1,Skeleton/10_Stir_drinks/user5/1-2-1,Thermal/10_Stir_drinks/user5/1-2-1
train__c10__user5__1-2-2,10,Stir_drinks,user5,1-2-2,Depth_Color/10_Stir_drinks/user5/1-2-2,IMU/10_Stir_drinks/user5/1-2-2,IR/10_Stir_drinks/user5/1-2-2,Radar/10_Stir_drinks/user5/1-2-2,Skeleton/10_Stir_drinks/user5/1-2-2,Thermal/10_Stir_drinks/user5/1-2-2
train__c10__user5__4-2-1,10,Stir_drinks,user5,4-2-1,Depth_Color/10_Stir_drinks/user5/4-2-1,IMU/10_Stir_drinks/user5/4-2-1,IR/10_Stir_drinks/user5/4-2-1,Radar/10_Stir_drinks/user5/4-2-1,Skeleton/10_Stir_drinks/user5/4-2-1,Thermal/10_Stir_drinks/user5/4-2-1
train__c10__user5__4-2-2,10,Stir_drinks,user5,4-2-2,Depth_Color/10_Stir_drinks/user5/4-2-2,IMU/10_Stir_drinks/user5/4-2-2,IR/10_Stir_drinks/user5/4-2-2,Radar/10_Stir_drinks/user5/4-2-2,Skeleton/10_Stir_drinks/user5/4-2-2,Thermal/10_Stir_drinks/user5/4-2-2
train__c10__user5__4-2-3,10,Stir_drinks,user5,4-2-3,Depth_Color/10_Stir_drinks/user5/4-2-3,IMU/10_Stir_drinks/user5/4-2-3,IR/10_Stir_drinks/user5/4-2-3,Radar/10_Stir_drinks/user5/4-2-3,Skeleton/10_Stir_drinks/user5/4-2-3,Thermal/10_Stir_drinks/user5/4-2-3
train__c10__user6__1-2-1,10,Stir_drinks,user6,1-2-1,Depth_Color/10_Stir_drinks/user6/1-2-1,IMU/10_Stir_drinks/user6/1-2-1,IR/10_Stir_drinks/user6/1-2-1,Radar/10_Stir_drinks/user6/1-2-1,Skeleton/10_Stir_drinks/user6/1-2-1,Thermal/10_Stir_drinks/user6/1-2-1
train__c10__user6__1-2-2,10,Stir_drinks,user6,1-2-2,Depth_Color/10_Stir_drinks/user6/1-2-2,IMU/10_Stir_drinks/user6/1-2-2,IR/10_Stir_drinks/user6/1-2-2,Radar/10_Stir_drinks/user6/1-2-2,Skeleton/10_Stir_drinks/user6/1-2-2,Thermal/10_Stir_drinks/user6/1-2-2
train__c10__user6__1-2-3,10,Stir_drinks,user6,1-2-3,Depth_Color/10_Stir_drinks/user6/1-2-3,IMU/10_Stir_drinks/user6/1-2-3,IR/10_Stir_drinks/user6/1-2-3,Radar/10_Stir_drinks/user6/1-2-3,Skeleton/10_Stir_drinks/user6/1-2-3,Thermal/10_Stir_drinks/user6/1-2-3
train__c10__user6__2-1-1,10,Stir_drinks,user6,2-1-1,Depth_Color/10_Stir_drinks/user6/2-1-1,IMU/10_Stir_drinks/user6/2-1-1,IR/10_Stir_drinks/user6/2-1-1,Radar/10_Stir_drinks/user6/2-1-1,Skeleton/10_Stir_drinks/user6/2-1-1,Thermal/10_Stir_drinks/user6/2-1-1
train__c10__user6__2-1-2,10,Stir_drinks,user6,2-1-2,Depth_Color/10_Stir_drinks/user6/2-1-2,IMU/10_Stir_drinks/user6/2-1-2,IR/10_Stir_drinks/user6/2-1-2,Radar/10_Stir_drinks/user6/2-1-2,Skeleton/10_Stir_drinks/user6/2-1-2,Thermal/10_Stir_drinks/user6/2-1-2
train__c10__user6__2-1-3,10,Stir_drinks,user6,2-1-3,Depth_Color/10_Stir_drinks/user6/2-1-3,IMU/10_Stir_drinks/user6/2-1-3,IR/10_Stir_drinks/user6/2-1-3,Radar/10_Stir_drinks/user6/2-1-3,Skeleton/10_Stir_drinks/user6/2-1-3,Thermal/10_Stir_drinks/user6/2-1-3
train__c10__user6__7-2-1,10,Stir_drinks,user6,7-2-1,Depth_Color/10_Stir_drinks/user6/7-2-1,IMU/10_Stir_drinks/user6/7-2-1,IR/10_Stir_drinks/user6/7-2-1,Radar/10_Stir_drinks/user6/7-2-1,Skeleton/10_Stir_drinks/user6/7-2-1,Thermal/10_Stir_drinks/user6/7-2-1
train__c10__user6__7-2-2,10,Stir_drinks,user6,7-2-2,Depth_Color/10_Stir_drinks/user6/7-2-2,IMU/10_Stir_drinks/user6/7-2-2,IR/10_Stir_drinks/user6/7-2-2,Radar/10_Stir_drinks/user6/7-2-2,Skeleton/10_Stir_drinks/user6/7-2-2,Thermal/10_Stir_drinks/user6/7-2-2
train__c10__user6__7-2-3,10,Stir_drinks,user6,7-2-3,Depth_Color/10_Stir_drinks/user6/7-2-3,IMU/10_Stir_drinks/user6/7-2-3,IR/10_Stir_drinks/user6/7-2-3,Radar/10_Stir_drinks/user6/7-2-3,Skeleton/10_Stir_drinks/user6/7-2-3,Thermal/10_Stir_drinks/user6/7-2-3
train__c10__user7__2-1-1,10,Stir_drinks,user7,2-1-1,Depth_Color/10_Stir_drinks/user7/2-1-1,IMU/10_Stir_drinks/user7/2-1-1,IR/10_Stir_drinks/user7/2-1-1,Radar/10_Stir_drinks/user7/2-1-1,Skeleton/10_Stir_drinks/user7/2-1-1,Thermal/10_Stir_drinks/user7/2-1-1
train__c10__user7__2-1-2,10,Stir_drinks,user7,2-1-2,Depth_Color/10_Stir_drinks/user7/2-1-2,IMU/10_Stir_drinks/user7/2-1-2,IR/10_Stir_drinks/user7/2-1-2,Radar/10_Stir_drinks/user7/2-1-2,Skeleton/10_Stir_drinks/user7/2-1-2,Thermal/10_Stir_drinks/user7/2-1-2
train__c10__user7__2-1-3,10,Stir_drinks,user7,2-1-3,Depth_Color/10_Stir_drinks/user7/2-1-3,IMU/10_Stir_drinks/user7/2-1-3,IR/10_Stir_drinks/user7/2-1-3,Radar/10_Stir_drinks/user7/2-1-3,Skeleton/10_Stir_drinks/user7/2-1-3,Thermal/10_Stir_drinks/user7/2-1-3
train__c10__user7__2-2-1,10,Stir_drinks,user7,2-2-1,Depth_Color/10_Stir_drinks/user7/2-2-1,IMU/10_Stir_drinks/user7/2-2-1,IR/10_Stir_drinks/user7/2-2-1,Radar/10_Stir_drinks/user7/2-2-1,Skeleton/10_Stir_drinks/user7/2-2-1,Thermal/10_Stir_drinks/user7/2-2-1
train__c10__user7__2-2-2,10,Stir_drinks,user7,2-2-2,Depth_Color/10_Stir_drinks/user7/2-2-2,IMU/10_Stir_drinks/user7/2-2-2,IR/10_Stir_drinks/user7/2-2-2,Radar/10_Stir_drinks/user7/2-2-2,Skeleton/10_Stir_drinks/user7/2-2-2,Thermal/10_Stir_drinks/user7/2-2-2
train__c10__user7__2-2-3,10,Stir_drinks,user7,2-2-3,Depth_Color/10_Stir_drinks/user7/2-2-3,IMU/10_Stir_drinks/user7/2-2-3,IR/10_Stir_drinks/user7/2-2-3,Radar/10_Stir_drinks/user7/2-2-3,Skeleton/10_Stir_drinks/user7/2-2-3,Thermal/10_Stir_drinks/user7/2-2-3
train__c10__user7__5-2-1,10,Stir_drinks,user7,5-2-1,Depth_Color/10_Stir_drinks/user7/5-2-1,IMU/10_Stir_drinks/user7/5-2-1,IR/10_Stir_drinks/user7/5-2-1,Radar/10_Stir_drinks/user7/5-2-1,Skeleton/10_Stir_drinks/user7/5-2-1,Thermal/10_Stir_drinks/user7/5-2-1
train__c10__user7__5-2-2,10,Stir_drinks,user7,5-2-2,Depth_Color/10_Stir_drinks/user7/5-2-2,IMU/10_Stir_drinks/user7/5-2-2,IR/10_Stir_drinks/user7/5-2-2,Radar/10_Stir_drinks/user7/5-2-2,Skeleton/10_Stir_drinks/user7/5-2-2,Thermal/10_Stir_drinks/user7/5-2-2
train__c10__user7__5-2-3,10,Stir_drinks,user7,5-2-3,Depth_Color/10_Stir_drinks/user7/5-2-3,IMU/10_Stir_drinks/user7/5-2-3,IR/10_Stir_drinks/user7/5-2-3,Radar/10_Stir_drinks/user7/5-2-3,Skeleton/10_Stir_drinks/user7/5-2-3,Thermal/10_Stir_drinks/user7/5-2-3
train__c10__user8__3-2-1,10,Stir_drinks,user8,3-2-1,Depth_Color/10_Stir_drinks/user8/3-2-1,IMU/10_Stir_drinks/user8/3-2-1,IR/10_Stir_drinks/user8/3-2-1,Radar/10_Stir_drinks/user8/3-2-1,Skeleton/10_Stir_drinks/user8/3-2-1,Thermal/10_Stir_drinks/user8/3-2-1
train__c10__user8__3-2-2,10,Stir_drinks,user8,3-2-2,Depth_Color/10_Stir_drinks/user8/3-2-2,IMU/10_Stir_drinks/user8/3-2-2,IR/10_Stir_drinks/user8/3-2-2,Radar/10_Stir_drinks/user8/3-2-2,Skeleton/10_Stir_drinks/user8/3-2-2,Thermal/10_Stir_drinks/user8/3-2-2
train__c10__user8__3-2-3,10,Stir_drinks,user8,3-2-3,Depth_Color/10_Stir_drinks/user8/3-2-3,IMU/10_Stir_drinks/user8/3-2-3,IR/10_Stir_drinks/user8/3-2-3,Radar/10_Stir_drinks/user8/3-2-3,Skeleton/10_Stir_drinks/user8/3-2-3,Thermal/10_Stir_drinks/user8/3-2-3
train__c10__user8__4-2-1,10,Stir_drinks,user8,4-2-1,Depth_Color/10_Stir_drinks/user8/4-2-1,IMU/10_Stir_drinks/user8/4-2-1,IR/10_Stir_drinks/user8/4-2-1,Radar/10_Stir_drinks/user8/4-2-1,Skeleton/10_Stir_drinks/user8/4-2-1,Thermal/10_Stir_drinks/user8/4-2-1
train__c10__user8__4-2-2,10,Stir_drinks,user8,4-2-2,Depth_Color/10_Stir_drinks/user8/4-2-2,IMU/10_Stir_drinks/user8/4-2-2,IR/10_Stir_drinks/user8/4-2-2,Radar/10_Stir_drinks/user8/4-2-2,Skeleton/10_Stir_drinks/user8/4-2-2,Thermal/10_Stir_drinks/user8/4-2-2
train__c10__user8__4-2-3,10,Stir_drinks,user8,4-2-3,Depth_Color/10_Stir_drinks/user8/4-2-3,IMU/10_Stir_drinks/user8/4-2-3,IR/10_Stir_drinks/user8/4-2-3,Radar/10_Stir_drinks/user8/4-2-3,Skeleton/10_Stir_drinks/user8/4-2-3,Thermal/10_Stir_drinks/user8/4-2-3
train__c10__user8__7-2-1,10,Stir_drinks,user8,7-2-1,Depth_Color/10_Stir_drinks/user8/7-2-1,IMU/10_Stir_drinks/user8/7-2-1,IR/10_Stir_drinks/user8/7-2-1,Radar/10_Stir_drinks/user8/7-2-1,Skeleton/10_Stir_drinks/user8/7-2-1,Thermal/10_Stir_drinks/user8/7-2-1
train__c10__user8__7-2-2,10,Stir_drinks,user8,7-2-2,Depth_Color/10_Stir_drinks/user8/7-2-2,IMU/10_Stir_drinks/user8/7-2-2,IR/10_Stir_drinks/user8/7-2-2,Radar/10_Stir_drinks/user8/7-2-2,Skeleton/10_Stir_drinks/user8/7-2-2,Thermal/10_Stir_drinks/user8/7-2-2
train__c10__user8__7-2-3,10,Stir_drinks,user8,7-2-3,Depth_Color/10_Stir_drinks/user8/7-2-3,IMU/10_Stir_drinks/user8/7-2-3,IR/10_Stir_drinks/user8/7-2-3,Radar/10_Stir_drinks/user8/7-2-3,Skeleton/10_Stir_drinks/user8/7-2-3,Thermal/10_Stir_drinks/user8/7-2-3
train__c10__user9__2-1-1,10,Stir_drinks,user9,2-1-1,Depth_Color/10_Stir_drinks/user9/2-1-1,IMU/10_Stir_drinks/user9/2-1-1,IR/10_Stir_drinks/user9/2-1-1,Radar/10_Stir_drinks/user9/2-1-1,Skeleton/10_Stir_drinks/user9/2-1-1,Thermal/10_Stir_drinks/user9/2-1-1
train__c10__user9__2-1-2,10,Stir_drinks,user9,2-1-2,Depth_Color/10_Stir_drinks/user9/2-1-2,IMU/10_Stir_drinks/user9/2-1-2,IR/10_Stir_drinks/user9/2-1-2,Radar/10_Stir_drinks/user9/2-1-2,Skeleton/10_Stir_drinks/user9/2-1-2,Thermal/10_Stir_drinks/user9/2-1-2
train__c10__user9__2-1-3,10,Stir_drinks,user9,2-1-3,Depth_Color/10_Stir_drinks/user9/2-1-3,IMU/10_Stir_drinks/user9/2-1-3,IR/10_Stir_drinks/user9/2-1-3,Radar/10_Stir_drinks/user9/2-1-3,Skeleton/10_Stir_drinks/user9/2-1-3,Thermal/10_Stir_drinks/user9/2-1-3
train__c10__user9__3-2-1,10,Stir_drinks,user9,3-2-1,Depth_Color/10_Stir_drinks/user9/3-2-1,IMU/10_Stir_drinks/user9/3-2-1,IR/10_Stir_drinks/user9/3-2-1,Radar/10_Stir_drinks/user9/3-2-1,Skeleton/10_Stir_drinks/user9/3-2-1,Thermal/10_Stir_drinks/user9/3-2-1
train__c10__user9__3-2-2,10,Stir_drinks,user9,3-2-2,Depth_Color/10_Stir_drinks/user9/3-2-2,IMU/10_Stir_drinks/user9/3-2-2,IR/10_Stir_drinks/user9/3-2-2,Radar/10_Stir_drinks/user9/3-2-2,Skeleton/10_Stir_drinks/user9/3-2-2,Thermal/10_Stir_drinks/user9/3-2-2
train__c10__user9__3-2-3,10,Stir_drinks,user9,3-2-3,Depth_Color/10_Stir_drinks/user9/3-2-3,IMU/10_Stir_drinks/user9/3-2-3,IR/10_Stir_drinks/user9/3-2-3,Radar/10_Stir_drinks/user9/3-2-3,Skeleton/10_Stir_drinks/user9/3-2-3,Thermal/10_Stir_drinks/user9/3-2-3
train__c10__user9__7-2-1,10,Stir_drinks,user9,7-2-1,Depth_Color/10_Stir_drinks/user9/7-2-1,IMU/10_Stir_drinks/user9/7-2-1,IR/10_Stir_drinks/user9/7-2-1,Radar/10_Stir_drinks/user9/7-2-1,Skeleton/10_Stir_drinks/user9/7-2-1,Thermal/10_Stir_drinks/user9/7-2-1
train__c10__user9__7-2-2,10,Stir_drinks,user9,7-2-2,Depth_Color/10_Stir_drinks/user9/7-2-2,IMU/10_Stir_drinks/user9/7-2-2,IR/10_Stir_drinks/user9/7-2-2,Radar/10_Stir_drinks/user9/7-2-2,Skeleton/10_Stir_drinks/user9/7-2-2,Thermal/10_Stir_drinks/user9/7-2-2
train__c10__user9__7-2-3,10,Stir_drinks,user9,7-2-3,Depth_Color/10_Stir_drinks/user9/7-2-3,IMU/10_Stir_drinks/user9/7-2-3,IR/10_Stir_drinks/user9/7-2-3,Radar/10_Stir_drinks/user9/7-2-3,Skeleton/10_Stir_drinks/user9/7-2-3,Thermal/10_Stir_drinks/user9/7-2-3
train__c10__user16__1-2-1,10,Stir_drinks,user16,1-2-1,Depth_Color/10_Stir_drinks/user16/1-2-1,IMU/10_Stir_drinks/user16/1-2-1,IR/10_Stir_drinks/user16/1-2-1,Radar/10_Stir_drinks/user16/1-2-1,Skeleton/10_Stir_drinks/user16/1-2-1,Thermal/10_Stir_drinks/user16/1-2-1
train__c10__user16__1-2-2,10,Stir_drinks,user16,1-2-2,Depth_Color/10_Stir_drinks/user16/1-2-2,IMU/10_Stir_drinks/user16/1-2-2,IR/10_Stir_drinks/user16/1-2-2,Radar/10_Stir_drinks/user16/1-2-2,Skeleton/10_Stir_drinks/user16/1-2-2,Thermal/10_Stir_drinks/user16/1-2-2
train__c10__user16__1-2-3,10,Stir_drinks,user16,1-2-3,Depth_Color/10_Stir_drinks/user16/1-2-3,IMU/10_Stir_drinks/user16/1-2-3,IR/10_Stir_drinks/user16/1-2-3,Radar/10_Stir_drinks/user16/1-2-3,Skeleton/10_Stir_drinks/user16/1-2-3,Thermal/10_Stir_drinks/user16/1-2-3
train__c10__user16__2-1-1,10,Stir_drinks,user16,2-1-1,Depth_Color/10_Stir_drinks/user16/2-1-1,IMU/10_Stir_drinks/user16/2-1-1,IR/10_Stir_drinks/user16/2-1-1,Radar/10_Stir_drinks/user16/2-1-1,Skeleton/10_Stir_drinks/user16/2-1-1,Thermal/10_Stir_drinks/user16/2-1-1
train__c10__user16__2-1-2,10,Stir_drinks,user16,2-1-2,Depth_Color/10_Stir_drinks/user16/2-1-2,IMU/10_Stir_drinks/user16/2-1-2,IR/10_Stir_drinks/user16/2-1-2,Radar/10_Stir_drinks/user16/2-1-2,Skeleton/10_Stir_drinks/user16/2-1-2,Thermal/10_Stir_drinks/user16/2-1-2
train__c10__user16__2-1-3,10,Stir_drinks,user16,2-1-3,Depth_Color/10_Stir_drinks/user16/2-1-3,IMU/10_Stir_drinks/user16/2-1-3,IR/10_Stir_drinks/user16/2-1-3,Radar/10_Stir_drinks/user16/2-1-3,Skeleton/10_Stir_drinks/user16/2-1-3,Thermal/10_Stir_drinks/user16/2-1-3
train__c10__user16__7-2-1,10,Stir_drinks,user16,7-2-1,Depth_Color/10_Stir_drinks/user16/7-2-1,IMU/10_Stir_drinks/user16/7-2-1,IR/10_Stir_drinks/user16/7-2-1,Radar/10_Stir_drinks/user16/7-2-1,Skeleton/10_Stir_drinks/user16/7-2-1,Thermal/10_Stir_drinks/user16/7-2-1
train__c10__user16__7-2-2,10,Stir_drinks,user16,7-2-2,Depth_Color/10_Stir_drinks/user16/7-2-2,IMU/10_Stir_drinks/user16/7-2-2,IR/10_Stir_drinks/user16/7-2-2,Radar/10_Stir_drinks/user16/7-2-2,Skeleton/10_Stir_drinks/user16/7-2-2,Thermal/10_Stir_drinks/user16/7-2-2
train__c10__user16__7-2-3,10,Stir_drinks,user16,7-2-3,Depth_Color/10_Stir_drinks/user16/7-2-3,IMU/10_Stir_drinks/user16/7-2-3,IR/10_Stir_drinks/user16/7-2-3,Radar/10_Stir_drinks/user16/7-2-3,Skeleton/10_Stir_drinks/user16/7-2-3,Thermal/10_Stir_drinks/user16/7-2-3
train__c10__user17__2-1-1,10,Stir_drinks,user17,2-1-1,Depth_Color/10_Stir_drinks/user17/2-1-1,IMU/10_Stir_drinks/user17/2-1-1,IR/10_Stir_drinks/user17/2-1-1,Radar/10_Stir_drinks/user17/2-1-1,Skeleton/10_Stir_drinks/user17/2-1-1,Thermal/10_Stir_drinks/user17/2-1-1
train__c10__user17__2-1-2,10,Stir_drinks,user17,2-1-2,Depth_Color/10_Stir_drinks/user17/2-1-2,IMU/10_Stir_drinks/user17/2-1-2,IR/10_Stir_drinks/user17/2-1-2,Radar/10_Stir_drinks/user17/2-1-2,Skeleton/10_Stir_drinks/user17/2-1-2,Thermal/10_Stir_drinks/user17/2-1-2
train__c10__user17__2-1-3,10,Stir_drinks,user17,2-1-3,Depth_Color/10_Stir_drinks/user17/2-1-3,IMU/10_Stir_drinks/user17/2-1-3,IR/10_Stir_drinks/user17/2-1-3,Radar/10_Stir_drinks/user17/2-1-3,Skeleton/10_Stir_drinks/user17/2-1-3,Thermal/10_Stir_drinks/user17/2-1-3
train__c10__user17__2-2-1,10,Stir_drinks,user17,2-2-1,Depth_Color/10_Stir_drinks/user17/2-2-1,IMU/10_Stir_drinks/user17/2-2-1,IR/10_Stir_drinks/user17/2-2-1,Radar/10_Stir_drinks/user17/2-2-1,Skeleton/10_Stir_drinks/user17/2-2-1,Thermal/10_Stir_drinks/user17/2-2-1
train__c10__user17__2-2-2,10,Stir_drinks,user17,2-2-2,Depth_Color/10_Stir_drinks/user17/2-2-2,IMU/10_Stir_drinks/user17/2-2-2,IR/10_Stir_drinks/user17/2-2-2,Radar/10_Stir_drinks/user17/2-2-2,Skeleton/10_Stir_drinks/user17/2-2-2,Thermal/10_Stir_drinks/user17/2-2-2
train__c10__user17__2-2-3,10,Stir_drinks,user17,2-2-3,Depth_Color/10_Stir_drinks/user17/2-2-3,IMU/10_Stir_drinks/user17/2-2-3,IR/10_Stir_drinks/user17/2-2-3,Radar/10_Stir_drinks/user17/2-2-3,Skeleton/10_Stir_drinks/user17/2-2-3,Thermal/10_Stir_drinks/user17/2-2-3
train__c10__user17__5-2-1,10,Stir_drinks,user17,5-2-1,Depth_Color/10_Stir_drinks/user17/5-2-1,IMU/10_Stir_drinks/user17/5-2-1,IR/10_Stir_drinks/user17/5-2-1,Radar/10_Stir_drinks/user17/5-2-1,Skeleton/10_Stir_drinks/user17/5-2-1,Thermal/10_Stir_drinks/user17/5-2-1
train__c10__user17__5-2-2,10,Stir_drinks,user17,5-2-2,Depth_Color/10_Stir_drinks/user17/5-2-2,IMU/10_Stir_drinks/user17/5-2-2,IR/10_Stir_drinks/user17/5-2-2,Radar/10_Stir_drinks/user17/5-2-2,Skeleton/10_Stir_drinks/user17/5-2-2,Thermal/10_Stir_drinks/user17/5-2-2
train__c10__user17__5-2-3,10,Stir_drinks,user17,5-2-3,Depth_Color/10_Stir_drinks/user17/5-2-3,IMU/10_Stir_drinks/user17/5-2-3,IR/10_Stir_drinks/user17/5-2-3,Radar/10_Stir_drinks/user17/5-2-3,Skeleton/10_Stir_drinks/user17/5-2-3,Thermal/10_Stir_drinks/user17/5-2-3
train__c10__user18__3-2-1,10,Stir_drinks,user18,3-2-1,Depth_Color/10_Stir_drinks/user18/3-2-1,IMU/10_Stir_drinks/user18/3-2-1,IR/10_Stir_drinks/user18/3-2-1,Radar/10_Stir_drinks/user18/3-2-1,Skeleton/10_Stir_drinks/user18/3-2-1,Thermal/10_Stir_drinks/user18/3-2-1
train__c10__user18__3-2-2,10,Stir_drinks,user18,3-2-2,Depth_Color/10_Stir_drinks/user18/3-2-2,IMU/10_Stir_drinks/user18/3-2-2,IR/10_Stir_drinks/user18/3-2-2,Radar/10_Stir_drinks/user18/3-2-2,Skeleton/10_Stir_drinks/user18/3-2-2,Thermal/10_Stir_drinks/user18/3-2-2
train__c10__user18__3-2-3,10,Stir_drinks,user18,3-2-3,Depth_Color/10_Stir_drinks/user18/3-2-3,IMU/10_Stir_drinks/user18/3-2-3,IR/10_Stir_drinks/user18/3-2-3,Radar/10_Stir_drinks/user18/3-2-3,Skeleton/10_Stir_drinks/user18/3-2-3,Thermal/10_Stir_drinks/user18/3-2-3
train__c10__user18__4-2-1,10,Stir_drinks,user18,4-2-1,Depth_Color/10_Stir_drinks/user18/4-2-1,IMU/10_Stir_drinks/user18/4-2-1,IR/10_Stir_drinks/user18/4-2-1,Radar/10_Stir_drinks/user18/4-2-1,Skeleton/10_Stir_drinks/user18/4-2-1,Thermal/10_Stir_drinks/user18/4-2-1
train__c10__user18__4-2-2,10,Stir_drinks,user18,4-2-2,Depth_Color/10_Stir_drinks/user18/4-2-2,IMU/10_Stir_drinks/user18/4-2-2,IR/10_Stir_drinks/user18/4-2-2,Radar/10_Stir_drinks/user18/4-2-2,Skeleton/10_Stir_drinks/user18/4-2-2,Thermal/10_Stir_drinks/user18/4-2-2
train__c10__user18__4-2-3,10,Stir_drinks,user18,4-2-3,Depth_Color/10_Stir_drinks/user18/4-2-3,IMU/10_Stir_drinks/user18/4-2-3,IR/10_Stir_drinks/user18/4-2-3,Radar/10_Stir_drinks/user18/4-2-3,Skeleton/10_Stir_drinks/user18/4-2-3,Thermal/10_Stir_drinks/user18/4-2-3
train__c10__user18__7-2-1,10,Stir_drinks,user18,7-2-1,Depth_Color/10_Stir_drinks/user18/7-2-1,IMU/10_Stir_drinks/user18/7-2-1,IR/10_Stir_drinks/user18/7-2-1,Radar/10_Stir_drinks/user18/7-2-1,Skeleton/10_Stir_drinks/user18/7-2-1,Thermal/10_Stir_drinks/user18/7-2-1
