sample_id,true_class_id,true_action,base_prediction,base_prediction_action,base_confidence,final_prediction,final_prediction_action,final_confidence,outcome,selected_view_weights,two_hand_roi_valid,hand_head_roi_valid,valid_keypoint_pattern
train__c15__user23__3-1-2,15,Wipe_windows_and_tables,31,Do_stretching_exercises,0.8476357901747861,31,Do_stretching_exercises,0.8476331366912504,unchanged_wrong,"{""global_context"": 0.7094871034013465, ""left_interaction"": 0.057809494911356174, ""right_interaction"": 0.19160670422493142, ""hand_head_union"": 7.187188702060821e-05, ""two_hand_table_context"": 0.041024705196948764}",True,True,L11_R00|L11_R01|L11_R11|padding
train__c15__user23__3-1-3,15,Wipe_windows_and_tables,32,Stand_up,0.21857062432500768,32,Stand_up,0.27560131001336363,unchanged_wrong,"{""global_context"": 0.9776790936787924, ""left_interaction"": 0.00760297787686189, ""right_interaction"": 0.006108105182647705, ""hand_head_union"": 0.0, ""two_hand_table_context"": 0.00860981953640779}",True,False,L11_R11
train__c16__user17__6-1-1,16,Fold_clothes,32,Stand_up,0.28377335433015477,32,Stand_up,0.29401273242180337,unchanged_wrong,"{""global_context"": 0.9646108945210775, ""left_interaction"": 0.014141485095024109, ""right_interaction"": 0.012090150266885757, ""hand_head_union"": 0.009157629062732061, ""two_hand_table_context"": 0.0}",False,True,L11_R11
train__c16__user17__6-1-2,16,Fold_clothes,35,Do_lunges,0.40083445948569557,35,Do_lunges,0.40502126330168714,unchanged_wrong,"{""global_context"": 0.9424122174580892, ""left_interaction"": 0.04564878841241201, ""right_interaction"": 0.01183907687664032, ""hand_head_union"": 0.0, ""two_hand_table_context"": 9.997971937991679e-05}",True,False,L11_R11
train__c16__user17__6-1-3,16,Fold_clothes,16,Fold_clothes,0.6545126441165142,16,Fold_clothes,0.6730864882512456,retained_correct,"{""global_context"": 0.9910373687744141, ""left_interaction"": 0.0001506895013153553, ""right_interaction"": 0.0006014306098222732, ""hand_head_union"": 0.0, ""two_hand_table_context"": 0.00821059286594391}",True,False,L11_R11|padding
train__c16__user23__4-3-1,16,Fold_clothes,27,Take_a_selfie,0.20105786671909354,38,Massage_oneself,0.19447399014094274,changed_wrong,"{""global_context"": 0.9552686782110305, ""left_interaction"": 0.004254022169680823, ""right_interaction"": 0.03917982464744931, ""hand_head_union"": 0.0010398540291048231, ""two_hand_table_context"": 0.000257577547537429}",True,True,L11_R11|padding
train__c16__user23__4-3-2,16,Fold_clothes,34,Sit_down,0.7481431411522148,34,Sit_down,0.7527039784139175,unchanged_wrong,"{""global_context"": 0.8530447342816521, ""left_interaction"": 0.05088876626070808, ""right_interaction"": 0.05529035890803618, ""hand_head_union"": 0.01280770407003515, ""two_hand_table_context"": 0.027968476800357595}",True,True,L00_R00|L11_R11|padding
train__c16__user23__4-3-3,16,Fold_clothes,23,Listen_to_music_with_headphones,0.35322022430943406,23,Listen_to_music_with_headphones,0.39068600605665493,unchanged_wrong,"{""global_context"": 0.953391847156343, ""left_interaction"": 0.04658893176487514, ""right_interaction"": 1.5949981475603724e-05, ""hand_head_union"": 0.0, ""two_hand_table_context"": 3.403098075761504e-06}",True,False,L11_R11|padding
train__c16__user24__4-1-1,16,Fold_clothes,28,Jog_in_place,0.4972657021955819,28,Jog_in_place,0.5019019348280207,unchanged_wrong,"{""global_context"": 0.3642174005508423, ""left_interaction"": 0.15294857819875082, ""right_interaction"": 0.2848956783612569, ""hand_head_union"": 0.08611995975176494, ""two_hand_table_context"": 0.1118183434009552}",True,True,L11_R11
train__c16__user24__4-1-2,16,Fold_clothes,28,Jog_in_place,0.7336315407314671,28,Jog_in_place,0.7379145059399248,unchanged_wrong,"{""global_context"": 0.6453919410705566, ""left_interaction"": 0.11743388573328654, ""right_interaction"": 0.11475383241971333, ""hand_head_union"": 0.08314944803714752, ""two_hand_table_context"": 0.03927093744277954}",True,True,L11_R00|L11_R11
train__c16__user24__4-1-3,16,Fold_clothes,28,Jog_in_place,0.4139533908977132,28,Jog_in_place,0.4163980994613471,unchanged_wrong,"{""global_context"": 0.7619711330958775, ""left_interaction"": 0.08061282123838152, ""right_interaction"": 0.15639918191092356, ""hand_head_union"": 0.0, ""two_hand_table_context"": 0.0010168887009578092}",True,False,L11_R11|padding
train__c17__user17__4-1-1,17,Tap_the_keyboard,17,Tap_the_keyboard,0.8334646122729469,17,Tap_the_keyboard,0.7140528268112154,retained_correct,"{""global_context"": 1.0, ""left_interaction"": 4.5286415358466076e-10, ""right_interaction"": 5.032962254366188e-08, ""hand_head_union"": 0.0, ""two_hand_table_context"": 8.219081896558104e-11}",True,False,L11_R11
train__c17__user17__4-1-2,17,Tap_the_keyboard,17,Tap_the_keyboard,0.902582692810491,17,Tap_the_keyboard,0.8392651006915217,retained_correct,"{""global_context"": 0.9999788602193197, ""left_interaction"": 2.117183127362902e-05, ""right_interaction"": 2.7500562012801783e-11, ""hand_head_union"": 0.0, ""two_hand_table_context"": 1.4114680489211532e-11}",True,False,L11_R11
train__c17__user17__4-1-3,17,Tap_the_keyboard,17,Tap_the_keyboard,0.9550822133264961,17,Tap_the_keyboard,0.9232084714593334,retained_correct,"{""global_context"": 1.0, ""left_interaction"": 8.892633157620011e-12, ""right_interaction"": 5.181893687293085e-13, ""hand_head_union"": 0.0, ""two_hand_table_context"": 1.6676889903755043e-12}",True,False,L11_R11
train__c17__user23__5-3-2,17,Tap_the_keyboard,33,Lie_down,0.3960861577860071,33,Lie_down,0.3872982960461219,unchanged_wrong,"{""global_context"": 1.0, ""left_interaction"": 0.0, ""right_interaction"": 0.0, ""hand_head_union"": 0.0, ""two_hand_table_context"": 0.0}",False,False,L00_R00|padding
train__c17__user23__5-3-3,17,Tap_the_keyboard,9,Pour_drinks,0.38142405704605753,9,Pour_drinks,0.7192802643890532,unchanged_wrong,"{""global_context"": 0.11894379456837972, ""left_interaction"": 0.32068169911702477, ""right_interaction"": 0.2902135213216146, ""hand_head_union"": 0.2098012924194336, ""two_hand_table_context"": 0.060359708468119305}",True,True,L11_R11|padding
train__c17__user24__1-2-1,17,Tap_the_keyboard,20,Check_the_time,0.3024504452471084,21,Read_documents,0.3242521360670956,changed_wrong,"{""global_context"": 1.0, ""left_interaction"": 1.6529130656787554e-08, ""right_interaction"": 2.041637969796284e-09, ""hand_head_union"": 0.0, ""two_hand_table_context"": 5.057462966936063e-10}",True,False,L11_R11
train__c17__user24__1-2-2,17,Tap_the_keyboard,17,Tap_the_keyboard,0.4409091596402188,17,Tap_the_keyboard,0.3399295220962424,retained_correct,"{""global_context"": 0.9999314880371094, ""left_interaction"": 1.1711962599747494e-09, ""right_interaction"": 4.6427318011410535e-07, ""hand_head_union"": 0.0, ""two_hand_table_context"": 6.802972871810198e-05}",True,False,L11_R01|L11_R10|L11_R11|padding
train__c17__user24__1-2-3,17,Tap_the_keyboard,20,Check_the_time,0.5542731440133106,20,Check_the_time,0.5697412483165923,unchanged_wrong,"{""global_context"": 0.9999980926513672, ""left_interaction"": 8.65211771475339e-08, ""right_interaction"": 1.019779090476673e-06, ""hand_head_union"": 0.0, ""two_hand_table_context"": 8.445975606352271e-07}",True,False,L11_R11|padding
train__c17__user24__7-2-1,17,Tap_the_keyboard,8,Take_and_use_tableware,0.5746649011266752,9,Pour_drinks,0.31595471898412925,changed_wrong,"{""global_context"": 0.3363212462394468, ""left_interaction"": 0.6158968402493384, ""right_interaction"": 0.03278595785940847, ""hand_head_union"": 0.0, ""two_hand_table_context"": 0.014996043136042933}",True,False,L11_R11|padding
train__c17__user24__7-2-2,17,Tap_the_keyboard,15,Wipe_windows_and_tables,0.8213923983010863,15,Wipe_windows_and_tables,0.8738361659614399,unchanged_wrong,"{""global_context"": 0.08494515168039422, ""left_interaction"": 0.8383283113178454, ""right_interaction"": 0.010208144783973694, ""hand_head_union"": 0.0, ""two_hand_table_context"": 0.06651845731233295}",True,False,L11_R11|padding
train__c17__user24__7-2-3,17,Tap_the_keyboard,15,Wipe_windows_and_tables,0.5380575265261364,15,Wipe_windows_and_tables,0.5085112136247366,unchanged_wrong,"{""global_context"": 0.29444182546515213, ""left_interaction"": 0.40357953623721476, ""right_interaction"": 0.03056419523138749, ""hand_head_union"": 0.0, ""two_hand_table_context"": 0.27141448071128443}",True,False,L11_R11|padding
train__c17__user4__4-1-1,17,Tap_the_keyboard,17,Tap_the_keyboard,0.4130786445019403,17,Tap_the_keyboard,0.44098116744561877,retained_correct,"{""global_context"": 0.9996682008107504, ""left_interaction"": 0.00013758506005009016, ""right_interaction"": 8.085679534512261e-06, ""hand_head_union"": 0.0, ""two_hand_table_context"": 0.00018620283420508107}",True,False,L11_R11
train__c17__user4__4-1-2,17,Tap_the_keyboard,17,Tap_the_keyboard,0.4219374869616649,17,Tap_the_keyboard,0.4443500514421527,retained_correct,"{""global_context"": 0.9994109581256735, ""left_interaction"": 0.00026547189416556525, ""right_interaction"": 0.0003000958340949026, ""hand_head_union"": 0.0, ""two_hand_table_context"": 2.361198180708392e-05}",True,False,L11_R11|padding
train__c17__user4__4-1-3,17,Tap_the_keyboard,17,Tap_the_keyboard,0.7095147809694873,17,Tap_the_keyboard,0.6977344829741827,retained_correct,"{""global_context"": 0.999733148619186, ""left_interaction"": 3.023071342816598e-07, ""right_interaction"": 0.00026592376187097196, ""hand_head_union"": 0.0, ""two_hand_table_context"": 7.90474925536749e-07}",True,False,L11_R11|padding
train__c17__user4__5-2-1,17,Tap_the_keyboard,9,Pour_drinks,0.5227852947524751,9,Pour_drinks,0.8158845301774285,unchanged_wrong,"{""global_context"": 0.9994591871897379, ""left_interaction"": 3.127978319146981e-05, ""right_interaction"": 0.0004997528934230407, ""hand_head_union"": 0.0, ""two_hand_table_context"": 9.773788406164385e-06}",True,False,L11_R11
train__c17__user4__5-2-2,17,Tap_the_keyboard,17,Tap_the_keyboard,0.8260022718644032,17,Tap_the_keyboard,0.7802444700564051,retained_correct,"{""global_context"": 0.9998229344685873, ""left_interaction"": 0.00015283830968352655, ""right_interaction"": 5.034876267018262e-06, ""hand_head_union"": 0.0, ""two_hand_table_context"": 1.919810165418312e-05}",True,False,L11_R11
train__c17__user4__5-2-3,17,Tap_the_keyboard,17,Tap_the_keyboard,0.7151964844238065,17,Tap_the_keyboard,0.7048301898763387,retained_correct,"{""global_context"": 0.9929365317026774, ""left_interaction"": 0.00705840935309728, ""right_interaction"": 2.1172844147561896e-06, ""hand_head_union"": 0.0, ""two_hand_table_context"": 2.90994679138142e-06}",True,False,L11_R11
train__c18__user23__4-1-1,18,Write,26,Play_games,0.49334164830496025,26,Play_games,0.6178154984955729,unchanged_wrong,"{""global_context"": 0.9997572104136149, ""left_interaction"": 5.590479759121081e-07, ""right_interaction"": 0.00024168272890771428, ""hand_head_union"": 0.0, ""two_hand_table_context"": 6.297301903638678e-07}",True,False,L11_R11
train__c18__user23__4-1-2,18,Write,26,Play_games,0.36777008009199463,21,Read_documents,0.37899519493633155,changed_wrong,"{""global_context"": 0.9968457221984863, ""left_interaction"": 0.0029461213077108064, ""right_interaction"": 0.00020675050715605417, ""hand_head_union"": 0.0, ""two_hand_table_context"": 1.3325961845112033e-06}",True,False,L11_R11
train__c18__user23__4-1-3,18,Write,17,Tap_the_keyboard,0.3262258751316856,21,Read_documents,0.38722452694519527,changed_wrong,"{""global_context"": 0.9998523394266764, ""left_interaction"": 8.750705167888857e-08, ""right_interaction"": 0.0001475658112516006, ""hand_head_union"": 0.0, ""two_hand_table_context"": 6.2597014978867565e-09}",True,False,L11_R11
train__c18__user23__7-1-1,18,Write,15,Wipe_windows_and_tables,0.9546607731169076,15,Wipe_windows_and_tables,0.9734502139956345,unchanged_wrong,"{""global_context"": 0.7668586238738029, ""left_interaction"": 0.12567130211860902, ""right_interaction"": 0.03869905779438634, ""hand_head_union"": 0.0, ""two_hand_table_context"": 0.06877098544951409}",True,False,L11_R11|padding
train__c18__user23__7-1-3,18,Write,15,Wipe_windows_and_tables,0.36309036796856914,15,Wipe_windows_and_tables,0.38442616432495375,unchanged_wrong,"{""global_context"": 0.9237741990522905, ""left_interaction"": 0.0074733983386646614, ""right_interaction"": 0.00020851848900995472, ""hand_head_union"": 0.0, ""two_hand_table_context"": 0.06854387846860019}",True,False,L11_R11|padding
train__c18__user24__1-2-1,18,Write,26,Play_games,0.6403414479074929,22,Turn_pages,0.4185951561727229,changed_wrong,"{""global_context"": 1.0, ""left_interaction"": 3.373110418431893e-09, ""right_interaction"": 1.3583469220012537e-07, ""hand_head_union"": 0.0, ""two_hand_table_context"": 1.546864910671823e-09}",True,False,L11_R11|padding
train__c18__user24__1-2-2,18,Write,26,Play_games,0.5799179513938504,27,Take_a_selfie,0.6232096484546179,changed_wrong,"{""global_context"": 0.999999015561996, ""left_interaction"": 4.041468796898581e-08, ""right_interaction"": 9.549597551437815e-07, ""hand_head_union"": 0.0, ""two_hand_table_context"": 1.0070739482480642e-07}",True,False,L11_R11|padding
train__c18__user24__1-2-3,18,Write,26,Play_games,0.5556318016168648,21,Read_documents,0.42522300206394215,changed_wrong,"{""global_context"": 0.9999995512120864, ""left_interaction"": 1.5134207612611723e-10, ""right_interaction"": 5.065700379953555e-07, ""hand_head_union"": 0.0, ""two_hand_table_context"": 0.0}",False,False,L11_R11|padding
train__c18__user4__4-1-1,18,Write,20,Check_the_time,0.4863912678160071,20,Check_the_time,0.5322455573839766,unchanged_wrong,"{""global_context"": 0.9974911597467238, ""left_interaction"": 7.49324193044055e-05, ""right_interaction"": 0.0024338633783401982, ""hand_head_union"": 0.0, ""two_hand_table_context"": 0.0}",False,False,L11_R11|padding
train__c18__user4__4-1-2,18,Write,17,Tap_the_keyboard,0.8520007368951621,17,Tap_the_keyboard,0.7548353546939846,unchanged_wrong,"{""global_context"": 0.9999802329323508, ""left_interaction"": 1.538149345750836e-05, ""right_interaction"": 2.041641354563498e-07, ""hand_head_union"": 0.0, ""two_hand_table_context"": 4.255851474061439e-06}",True,False,L11_R11|padding
train__c18__user4__4-1-3,18,Write,17,Tap_the_keyboard,0.9163546697810004,17,Tap_the_keyboard,0.8506929222297207,unchanged_wrong,"{""global_context"": 0.999941349029541, ""left_interaction"": 1.4502507110591977e-05, ""right_interaction"": 1.4508075764751994e-06, ""hand_head_union"": 0.0, ""two_hand_table_context"": 4.2742973892018196e-05}",True,False,L11_R11|padding
train__c19__user23__4-2-1,19,Make_a_phone_call,5,Put_on_clothes,0.6534734734929298,5,Put_on_clothes,0.6693184236620884,unchanged_wrong,"{""global_context"": 0.6867724765430797, ""left_interaction"": 0.18819056857715954, ""right_interaction"": 0.12419151176105846, ""hand_head_union"": 0.0, ""two_hand_table_context"": 0.0008454451506788081}",True,False,L11_R11|padding
train__c19__user23__4-2-2,19,Make_a_phone_call,5,Put_on_clothes,0.651971016451618,5,Put_on_clothes,0.6614459270974933,unchanged_wrong,"{""global_context"": 0.945491481471706, ""left_interaction"": 0.014604019152151572, ""right_interaction"": 0.017810323753872433, ""hand_head_union"": 0.00356117938015912, ""two_hand_table_context"": 0.018533054235819225}",True,True,L11_R11|padding
train__c19__user23__4-2-3,19,Make_a_phone_call,38,Massage_oneself,0.5928847558272554,38,Massage_oneself,0.6871621770625548,unchanged_wrong,"{""global_context"": 0.6231594085693359, ""left_interaction"": 0.1585602495405409, ""right_interaction"": 0.01669830580552419, ""hand_head_union"": 0.007204425003793504, ""two_hand_table_context"": 0.19437758127848306}",True,True,L11_R11|padding
train__c19__user24__3-2-1,19,Make_a_phone_call,20,Check_the_time,0.4348666884974493,20,Check_the_time,0.4714635733757087,unchanged_wrong,"{""global_context"": 0.9001881829623518, ""left_interaction"": 0.09977172983103785, ""right_interaction"": 1.2358835223933746e-05, ""hand_head_union"": 0.0, ""two_hand_table_context"": 2.767885071707183e-05}",True,False,L11_R11|padding
train__c19__user24__3-2-2,19,Make_a_phone_call,7,Eat_food,0.41116018394890236,23,Listen_to_music_with_headphones,0.6903547184251643,changed_wrong,"{""global_context"": 0.7721182505289713, ""left_interaction"": 0.22765105962753296, ""right_interaction"": 0.0002196329296566546, ""hand_head_union"": 0.0, ""two_hand_table_context"": 1.1047002772102132e-05}",True,False,L11_R11|padding
train__c19__user24__3-2-3,19,Make_a_phone_call,23,Listen_to_music_with_headphones,0.7389159375156444,23,Listen_to_music_with_headphones,0.7817740326948326,unchanged_wrong,"{""global_context"": 0.91296735017196, ""left_interaction"": 0.08699908463851265, ""right_interaction"": 3.132309622900642e-05, ""hand_head_union"": 0.0, ""two_hand_table_context"": 2.2763026367022614e-06}",True,False,L11_R11|padding
train__c19__user4__6-1-2,19,Make_a_phone_call,11,Peel_fruits,0.4816898516369042,9,Pour_drinks,0.3702756189254884,changed_wrong,"{""global_context"": 0.9641820122213924, ""left_interaction"": 0.027155464186387902, ""right_interaction"": 5.9287050081526535e-05, ""hand_head_union"": 0.0, ""two_hand_table_context"": 0.008603172267184538}",True,False,L11_R11|padding
train__c19__user4__6-1-3,19,Make_a_phone_call,7,Eat_food,0.5069181655709905,7,Eat_food,0.45146196847908204,unchanged_wrong,"{""global_context"": 0.2807044982910156, ""left_interaction"": 0.6183161484567743, ""right_interaction"": 0.012904944388489974, ""hand_head_union"": 0.0, ""two_hand_table_context"": 0.08807440180527537}",True,False,L11_R11|padding
