sample_id,split,class_id,action_name,user_id,trial_id,depth_frames,ir_frames,paired_frames,depth_unparsed,ir_unparsed,duplicate_pair_keys,duplicate_timestamps,unreadable_images,complete_pairing,reason
train__c14__user8__3-2-2,train,14,Wipe_bowls,user8,3-2-2,64,64,64,0,0,0,0,0,True,
train__c14__user8__3-2-3,train,14,Wipe_bowls,user8,3-2-3,53,53,53,0,0,0,0,0,True,
train__c15__user16__3-3-1,train,15,Wipe_windows_and_tables,user16,3-3-1,41,41,41,0,0,0,0,0,True,
train__c15__user16__3-3-2,train,15,Wipe_windows_and_tables,user16,3-3-2,21,21,21,0,0,0,0,0,True,
train__c15__user16__3-3-3,train,15,Wipe_windows_and_tables,user16,3-3-3,14,14,14,0,0,0,0,0,True,
train__c15__user16__6-2-1,train,15,Wipe_windows_and_tables,user16,6-2-1,53,53,53,0,0,0,0,0,True,
train__c15__user16__6-2-2,train,15,Wipe_windows_and_tables,user16,6-2-2,35,35,35,0,0,0,0,0,True,
train__c15__user16__6-2-3,train,15,Wipe_windows_and_tables,user16,6-2-3,47,47,47,0,0,0,0,0,True,
train__c15__user18__2-2-1,train,15,Wipe_windows_and_tables,user18,2-2-1,36,36,36,0,0,0,0,0,True,
train__c15__user18__2-2-2,train,15,Wipe_windows_and_tables,user18,2-2-2,36,36,36,0,0,0,0,0,True,
train__c15__user18__2-2-3,train,15,Wipe_windows_and_tables,user18,2-2-3,25,25,25,0,0,0,0,0,True,
train__c15__user18__3-3-1,train,15,Wipe_windows_and_tables,user18,3-3-1,42,42,42,0,0,0,0,0,True,
train__c15__user18__3-3-2,train,15,Wipe_windows_and_tables,user18,3-3-2,27,27,27,0,0,0,0,0,True,
train__c15__user18__3-3-3,train,15,Wipe_windows_and_tables,user18,3-3-3,45,45,45,0,0,0,0,0,True,
train__c15__user19__7-2-1,train,15,Wipe_windows_and_tables,user19,7-2-1,16,16,16,0,0,0,0,0,True,
train__c15__user19__7-2-2,train,15,Wipe_windows_and_tables,user19,7-2-2,39,39,39,0,0,0,0,0,True,
train__c15__user19__7-2-3,train,15,Wipe_windows_and_tables,user19,7-2-3,31,31,31,0,0,0,0,0,True,
train__c15__user20__3-2-1,train,15,Wipe_windows_and_tables,user20,3-2-1,36,36,36,0,0,0,0,0,True,
train__c15__user20__3-2-2,train,15,Wipe_windows_and_tables,user20,3-2-2,47,47,47,0,0,0,0,0,True,
train__c15__user20__3-2-3,train,15,Wipe_windows_and_tables,user20,3-2-3,14,14,14,0,0,0,0,0,True,
train__c15__user22__2-1-1,train,15,Wipe_windows_and_tables,user22,2-1-1,50,50,50,0,0,0,0,0,True,
train__c15__user22__2-1-2,train,15,Wipe_windows_and_tables,user22,2-1-2,53,53,53,0,0,0,0,0,True,
train__c15__user22__2-1-3,train,15,Wipe_windows_and_tables,user22,2-1-3,10,10,10,0,0,0,0,0,True,
train__c15__user5__5-1-1,train,15,Wipe_windows_and_tables,user5,5-1-1,42,42,42,0,0,0,0,0,True,
train__c15__user5__5-1-2,train,15,Wipe_windows_and_tables,user5,5-1-2,70,70,70,0,0,0,0,0,True,
train__c15__user5__5-1-3,train,15,Wipe_windows_and_tables,user5,5-1-3,34,34,34,0,0,0,0,0,True,
train__c15__user6__3-3-1,train,15,Wipe_windows_and_tables,user6,3-3-1,73,73,73,0,0,0,0,0,True,
train__c15__user6__3-3-3,train,15,Wipe_windows_and_tables,user6,3-3-3,42,42,42,0,0,0,0,0,True,
train__c15__user6__6-2-1,train,15,Wipe_windows_and_tables,user6,6-2-1,41,41,41,0,0,0,0,0,True,
train__c15__user6__6-2-2,train,15,Wipe_windows_and_tables,user6,6-2-2,17,17,17,0,0,0,0,0,True,
train__c15__user6__6-2-3,train,15,Wipe_windows_and_tables,user6,6-2-3,32,32,32,0,0,0,0,0,True,
train__c15__user7__2-2-1,train,15,Wipe_windows_and_tables,user7,2-2-1,24,24,24,0,0,0,0,0,True,
train__c15__user7__2-2-2,train,15,Wipe_windows_and_tables,user7,2-2-2,30,30,30,0,0,0,0,0,True,
train__c15__user7__2-2-3,train,15,Wipe_windows_and_tables,user7,2-2-3,16,16,16,0,0,0,0,0,True,
train__c15__user7__3-3-1,train,15,Wipe_windows_and_tables,user7,3-3-1,68,68,68,0,0,0,0,0,True,
train__c15__user7__3-3-3,train,15,Wipe_windows_and_tables,user7,3-3-3,42,42,42,0,0,0,0,0,True,
train__c15__user8__2-2-1,train,15,Wipe_windows_and_tables,user8,2-2-1,38,38,38,0,0,0,0,0,True,
train__c15__user8__2-2-2,train,15,Wipe_windows_and_tables,user8,2-2-2,37,37,37,0,0,0,0,0,True,
train__c15__user8__2-2-3,train,15,Wipe_windows_and_tables,user8,2-2-3,27,27,27,0,0,0,0,0,True,
train__c15__user8__3-3-1,train,15,Wipe_windows_and_tables,user8,3-3-1,65,65,65,0,0,0,0,0,True,
train__c15__user8__3-3-2,train,15,Wipe_windows_and_tables,user8,3-3-2,25,25,25,0,0,0,0,0,True,
train__c15__user8__3-3-3,train,15,Wipe_windows_and_tables,user8,3-3-3,40,40,40,0,0,0,0,0,True,
train__c15__user9__7-2-1,train,15,Wipe_windows_and_tables,user9,7-2-1,23,23,23,0,0,0,0,0,True,
train__c15__user9__7-2-2,train,15,Wipe_windows_and_tables,user9,7-2-2,17,17,17,0,0,0,0,0,True,
train__c15__user9__7-2-3,train,15,Wipe_windows_and_tables,user9,7-2-3,29,29,29,0,0,0,0,0,True,
train__c16__user18__2-1-1,train,16,Fold_clothes,user18,2-1-1,105,105,105,0,0,0,0,0,True,
train__c16__user18__2-1-2,train,16,Fold_clothes,user18,2-1-2,108,108,108,0,0,0,0,0,True,
train__c16__user18__2-1-3,train,16,Fold_clothes,user18,2-1-3,43,43,43,0,0,0,0,0,True,
train__c16__user22__3-2-1,train,16,Fold_clothes,user22,3-2-1,49,49,49,0,0,0,0,0,True,
train__c16__user22__3-2-2,train,16,Fold_clothes,user22,3-2-2,32,32,32,0,0,0,0,0,True,
train__c16__user22__3-2-3,train,16,Fold_clothes,user22,3-2-3,15,15,15,0,0,0,0,0,True,
train__c16__user2__1-1-1,train,16,Fold_clothes,user2,1-1-1,0,0,0,140,140,0,0,0,False,depth_unparsed=140; ir_unparsed=140
train__c16__user2__1-1-2,train,16,Fold_clothes,user2,1-1-2,0,0,0,95,95,0,0,0,False,depth_unparsed=95; ir_unparsed=95
train__c16__user2__1-1-3,train,16,Fold_clothes,user2,1-1-3,0,0,0,42,42,0,0,0,False,depth_unparsed=42; ir_unparsed=42
train__c16__user7__6-1-1,train,16,Fold_clothes,user7,6-1-1,58,58,58,0,0,0,0,0,True,
train__c16__user7__6-1-2,train,16,Fold_clothes,user7,6-1-2,64,64,64,0,0,0,0,0,True,
train__c16__user7__6-1-3,train,16,Fold_clothes,user7,6-1-3,26,26,26,0,0,0,0,0,True,
train__c16__user8__2-1-1,train,16,Fold_clothes,user8,2-1-1,123,123,123,0,0,0,0,0,True,
train__c16__user8__2-1-2,train,16,Fold_clothes,user8,2-1-2,68,68,68,0,0,0,0,0,True,
train__c16__user8__2-1-3,train,16,Fold_clothes,user8,2-1-3,33,33,33,0,0,0,0,0,True,
train__c17__user16__4-1-1,train,17,Tap_the_keyboard,user16,4-1-1,79,79,79,0,0,0,0,0,True,
train__c17__user16__4-1-2,train,17,Tap_the_keyboard,user16,4-1-2,65,65,65,0,0,0,0,0,True,
train__c17__user16__4-1-3,train,17,Tap_the_keyboard,user16,4-1-3,63,63,63,0,0,0,0,0,True,
train__c17__user18__5-1-1,train,17,Tap_the_keyboard,user18,5-1-1,82,82,82,0,0,0,0,0,True,
train__c17__user18__5-1-2,train,17,Tap_the_keyboard,user18,5-1-2,37,37,37,0,0,0,0,0,True,
train__c17__user18__5-1-3,train,17,Tap_the_keyboard,user18,5-1-3,21,21,21,0,0,0,0,0,True,
train__c17__user19__1-2-1,train,17,Tap_the_keyboard,user19,1-2-1,23,23,23,0,0,0,0,0,True,
train__c17__user19__1-2-2,train,17,Tap_the_keyboard,user19,1-2-2,13,13,13,0,0,0,0,0,True,
train__c17__user19__1-2-3,train,17,Tap_the_keyboard,user19,1-2-3,24,24,24,0,0,0,0,0,True,
train__c17__user19__4-1-1,train,17,Tap_the_keyboard,user19,4-1-1,26,26,26,0,0,0,0,0,True,
train__c17__user19__4-1-2,train,17,Tap_the_keyboard,user19,4-1-2,23,23,23,0,0,0,0,0,True,
train__c17__user19__4-1-3,train,17,Tap_the_keyboard,user19,4-1-3,13,13,13,0,0,0,0,0,True,
train__c17__user19__4-3-1,train,17,Tap_the_keyboard,user19,4-3-1,29,29,29,0,0,0,0,0,True,
train__c17__user19__4-3-2,train,17,Tap_the_keyboard,user19,4-3-2,53,53,53,0,0,0,0,0,True,
train__c17__user19__4-3-3,train,17,Tap_the_keyboard,user19,4-3-3,18,18,18,0,0,0,0,0,True,
train__c17__user19__6-1-1,train,17,Tap_the_keyboard,user19,6-1-1,17,17,17,0,0,0,0,0,True,
train__c17__user19__6-1-2,train,17,Tap_the_keyboard,user19,6-1-2,8,8,8,0,0,0,0,0,True,
train__c17__user19__6-1-3,train,17,Tap_the_keyboard,user19,6-1-3,24,24,24,0,0,0,0,0,True,
train__c17__user1__2-2-1,train,17,Tap_the_keyboard,user1,2-2-1,100,100,100,0,0,0,0,0,True,
train__c17__user1__2-2-2,train,17,Tap_the_keyboard,user1,2-2-2,114,114,114,0,0,0,0,0,True,
train__c17__user1__2-2-3,train,17,Tap_the_keyboard,user1,2-2-3,75,75,75,0,0,0,0,0,True,
train__c17__user1__3-2-1,train,17,Tap_the_keyboard,user1,3-2-1,67,67,67,0,0,0,0,0,True,
train__c17__user1__3-2-2,train,17,Tap_the_keyboard,user1,3-2-2,66,66,66,0,0,0,0,0,True,
train__c17__user1__3-2-3,train,17,Tap_the_keyboard,user1,3-2-3,29,29,29,0,0,0,0,0,True,
train__c17__user20__2-2-1,train,17,Tap_the_keyboard,user20,2-2-1,31,31,31,0,0,0,0,0,True,
train__c17__user20__2-2-2,train,17,Tap_the_keyboard,user20,2-2-2,22,22,22,0,0,0,0,0,True,
train__c17__user20__2-2-3,train,17,Tap_the_keyboard,user20,2-2-3,11,11,11,0,0,0,0,0,True,
train__c17__user20__4-1-1,train,17,Tap_the_keyboard,user20,4-1-1,50,50,50,0,0,0,0,0,True,
train__c17__user20__4-1-2,train,17,Tap_the_keyboard,user20,4-1-2,46,46,46,0,0,0,0,0,True,
train__c17__user20__4-1-3,train,17,Tap_the_keyboard,user20,4-1-3,56,56,56,0,0,0,0,0,True,
train__c17__user20__5-1-1,train,17,Tap_the_keyboard,user20,5-1-1,76,76,76,0,0,0,0,0,True,
train__c17__user20__5-1-2,train,17,Tap_the_keyboard,user20,5-1-2,29,29,29,0,0,0,0,0,True,
train__c17__user20__5-1-3,train,17,Tap_the_keyboard,user20,5-1-3,38,38,38,0,0,0,0,0,True,
train__c17__user22__1-2-1,train,17,Tap_the_keyboard,user22,1-2-1,31,31,31,0,0,0,0,0,True,
train__c17__user22__1-2-2,train,17,Tap_the_keyboard,user22,1-2-2,10,10,10,0,0,0,0,0,True,
train__c17__user22__1-2-3,train,17,Tap_the_keyboard,user22,1-2-3,11,11,11,0,0,0,0,0,True,
train__c17__user22__4-1-1,train,17,Tap_the_keyboard,user22,4-1-1,1,1,1,0,0,0,0,0,True,
train__c17__user22__4-1-2,train,17,Tap_the_keyboard,user22,4-1-2,45,45,45,0,0,0,0,0,True,
train__c17__user22__4-1-3,train,17,Tap_the_keyboard,user22,4-1-3,46,46,46,0,0,0,0,0,True,
train__c17__user3__3-2-1,train,17,Tap_the_keyboard,user3,3-2-1,50,50,50,0,0,0,0,0,True,
train__c17__user3__3-2-2,train,17,Tap_the_keyboard,user3,3-2-2,39,39,39,0,0,0,0,0,True,
train__c17__user3__3-2-3,train,17,Tap_the_keyboard,user3,3-2-3,57,57,57,0,0,0,0,0,True,
train__c17__user3__4-1-1,train,17,Tap_the_keyboard,user3,4-1-1,69,69,69,0,0,0,0,0,True,
train__c17__user3__4-1-2,train,17,Tap_the_keyboard,user3,4-1-2,72,72,72,0,0,0,0,0,True,
train__c17__user3__4-1-3,train,17,Tap_the_keyboard,user3,4-1-3,55,55,55,0,0,0,0,0,True,
train__c17__user5__4-1-1,train,17,Tap_the_keyboard,user5,4-1-1,47,47,47,0,0,0,0,0,True,
train__c17__user5__4-1-2,train,17,Tap_the_keyboard,user5,4-1-2,54,54,54,0,0,0,0,0,True,
train__c17__user5__4-1-3,train,17,Tap_the_keyboard,user5,4-1-3,22,22,22,0,0,0,0,0,True,
train__c17__user6__4-1-1,train,17,Tap_the_keyboard,user6,4-1-1,63,63,63,0,0,0,0,0,True,
train__c17__user6__4-1-2,train,17,Tap_the_keyboard,user6,4-1-2,66,66,66,0,0,0,0,0,True,
train__c17__user6__4-1-3,train,17,Tap_the_keyboard,user6,4-1-3,59,59,59,0,0,0,0,0,True,
train__c17__user7__4-1-1,train,17,Tap_the_keyboard,user7,4-1-1,12,12,12,0,0,0,0,0,True,
train__c17__user7__4-1-2,train,17,Tap_the_keyboard,user7,4-1-2,19,19,19,0,0,0,0,0,True,
train__c17__user7__4-1-3,train,17,Tap_the_keyboard,user7,4-1-3,19,19,19,0,0,0,0,0,True,
train__c17__user7__6-3-1,train,17,Tap_the_keyboard,user7,6-3-1,52,52,52,0,0,0,0,0,True,
train__c17__user8__5-1-1,train,17,Tap_the_keyboard,user8,5-1-1,36,36,36,0,0,0,0,0,True,
train__c17__user8__5-1-2,train,17,Tap_the_keyboard,user8,5-1-2,21,21,21,0,0,0,0,0,True,
train__c17__user8__5-1-3,train,17,Tap_the_keyboard,user8,5-1-3,12,12,12,0,0,0,0,0,True,
train__c17__user9__1-2-2,train,17,Tap_the_keyboard,user9,1-2-2,14,14,14,0,0,0,0,0,True,
train__c17__user9__1-2-3,train,17,Tap_the_keyboard,user9,1-2-3,15,15,15,0,0,0,0,0,True,
train__c17__user9__4-1-1,train,17,Tap_the_keyboard,user9,4-1-1,21,21,21,0,0,0,0,0,True,
train__c17__user9__4-1-2,train,17,Tap_the_keyboard,user9,4-1-2,21,21,21,0,0,0,0,0,True,
train__c17__user9__4-1-3,train,17,Tap_the_keyboard,user9,4-1-3,17,17,17,0,0,0,0,0,True,
train__c17__user9__4-3-1,train,17,Tap_the_keyboard,user9,4-3-1,54,54,54,0,0,0,0,0,True,
train__c17__user9__4-3-2,train,17,Tap_the_keyboard,user9,4-3-2,40,40,40,0,0,0,0,0,True,
train__c17__user9__4-3-3,train,17,Tap_the_keyboard,user9,4-3-3,22,22,22,0,0,0,0,0,True,
train__c17__user9__6-1-1,train,17,Tap_the_keyboard,user9,6-1-1,17,17,17,0,0,0,0,0,True,
train__c17__user9__6-1-2,train,17,Tap_the_keyboard,user9,6-1-2,33,33,33,0,0,0,0,0,True,
train__c17__user9__6-1-3,train,17,Tap_the_keyboard,user9,6-1-3,26,26,26,0,0,0,0,0,True,
train__c18__user18__4-1-1,train,18,Write,user18,4-1-1,36,36,36,0,0,0,0,0,True,
train__c18__user18__4-1-2,train,18,Write,user18,4-1-2,3,3,3,0,0,0,0,0,True,
train__c18__user18__4-1-3,train,18,Write,user18,4-1-3,31,31,31,0,0,0,0,0,True,
train__c18__user18__6-2-1,train,18,Write,user18,6-2-1,16,16,16,0,0,0,0,0,True,
train__c18__user18__6-2-2,train,18,Write,user18,6-2-2,6,6,6,0,0,0,0,0,True,
train__c18__user18__6-2-3,train,18,Write,user18,6-2-3,11,11,11,0,0,0,0,0,True,
train__c18__user20__2-2-1,train,18,Write,user20,2-2-1,14,14,14,0,0,0,0,0,True,
train__c18__user20__2-2-2,train,18,Write,user20,2-2-2,17,17,17,0,0,0,0,0,True,
train__c18__user20__2-2-3,train,18,Write,user20,2-2-3,8,8,8,0,0,0,0,0,True,
train__c18__user22__3-1-1,train,18,Write,user22,3-1-1,31,31,31,0,0,0,0,0,True,
train__c18__user22__3-1-2,train,18,Write,user22,3-1-2,26,26,26,0,0,0,0,0,True,
train__c18__user2__4-1-2,train,18,Write,user2,4-1-2,43,43,43,0,0,0,0,0,True,
train__c18__user2__4-1-3,train,18,Write,user2,4-1-3,18,18,18,0,0,0,0,0,True,
train__c18__user2__4-3-1,train,18,Write,user2,4-3-1,27,27,27,0,0,0,0,0,True,
train__c18__user2__4-3-2,train,18,Write,user2,4-3-2,33,33,33,0,0,0,0,0,True,
train__c18__user2__4-3-3,train,18,Write,user2,4-3-3,27,27,27,0,0,0,0,0,True,
train__c18__user3__3-2-1,train,18,Write,user3,3-2-1,66,66,66,0,0,0,0,0,True,
train__c18__user3__3-2-2,train,18,Write,user3,3-2-2,31,31,31,0,0,0,0,0,True,
train__c18__user3__3-2-3,train,18,Write,user3,3-2-3,24,24,24,0,0,0,0,0,True,
train__c18__user5__4-3-1,train,18,Write,user5,4-3-1,12,12,12,0,0,0,0,0,True,
train__c18__user5__4-3-3,train,18,Write,user5,4-3-3,18,18,18,0,0,0,0,0,True,
train__c18__user6__4-1-1,train,18,Write,user6,4-1-1,74,74,74,0,0,0,0,0,True,
train__c18__user6__4-1-2,train,18,Write,user6,4-1-2,61,61,61,0,0,0,0,0,True,
train__c18__user6__4-1-3,train,18,Write,user6,4-1-3,58,58,58,0,0,0,0,0,True,
train__c18__user8__6-2-1,train,18,Write,user8,6-2-1,27,27,27,0,0,0,0,0,True,
train__c18__user8__6-2-2,train,18,Write,user8,6-2-2,19,19,19,0,0,0,0,0,True,
train__c18__user8__6-2-3,train,18,Write,user8,6-2-3,16,16,16,0,0,0,0,0,True,
train__c19__user16__4-1-1,train,19,Make_a_phone_call,user16,4-1-1,41,41,41,0,0,0,0,0,True,
train__c19__user16__4-1-2,train,19,Make_a_phone_call,user16,4-1-2,27,27,27,0,0,0,0,0,True,
train__c19__user16__4-1-3,train,19,Make_a_phone_call,user16,4-1-3,32,32,32,0,0,0,0,0,True,
train__c19__user18__1-2-1,train,19,Make_a_phone_call,user18,1-2-1,34,34,34,0,0,0,0,0,True,
train__c19__user18__1-2-2,train,19,Make_a_phone_call,user18,1-2-2,45,45,45,0,0,0,0,0,True,
train__c19__user18__1-2-3,train,19,Make_a_phone_call,user18,1-2-3,37,37,37,0,0,0,0,0,True,
train__c19__user18__2-1-1,train,19,Make_a_phone_call,user18,2-1-1,19,19,19,0,0,0,0,0,True,
train__c19__user18__2-1-2,train,19,Make_a_phone_call,user18,2-1-2,21,21,21,0,0,0,0,0,True,
train__c19__user18__2-1-3,train,19,Make_a_phone_call,user18,2-1-3,21,21,21,0,0,0,0,0,True,
train__c19__user21__4-1-1,train,19,Make_a_phone_call,user21,4-1-1,70,70,70,0,0,0,0,0,True,
train__c19__user21__4-1-2,train,19,Make_a_phone_call,user21,4-1-2,56,56,56,0,0,0,0,0,True,
train__c19__user21__4-1-3,train,19,Make_a_phone_call,user21,4-1-3,30,30,30,0,0,0,0,0,True,
train__c19__user22__4-1-1,train,19,Make_a_phone_call,user22,4-1-1,38,38,38,0,0,0,0,0,True,
train__c19__user22__4-1-2,train,19,Make_a_phone_call,user22,4-1-2,30,30,30,0,0,0,0,0,True,
train__c19__user22__4-1-3,train,19,Make_a_phone_call,user22,4-1-3,32,32,32,0,0,0,0,0,True,
train__c19__user2__4-1-1,train,19,Make_a_phone_call,user2,4-1-1,31,31,31,0,0,0,0,0,True,
train__c19__user2__4-1-2,train,19,Make_a_phone_call,user2,4-1-2,19,19,19,0,0,0,0,0,True,
train__c19__user2__4-1-3,train,19,Make_a_phone_call,user2,4-1-3,15,15,15,0,0,0,0,0,True,
train__c19__user3__3-2-1,train,19,Make_a_phone_call,user3,3-2-1,34,34,34,0,0,0,0,0,True,
train__c19__user3__3-2-2,train,19,Make_a_phone_call,user3,3-2-2,27,27,27,0,0,0,0,0,True,
train__c19__user3__3-2-3,train,19,Make_a_phone_call,user3,3-2-3,31,31,31,0,0,0,0,0,True,
train__c19__user3__4-1-1,train,19,Make_a_phone_call,user3,4-1-1,52,52,52,0,0,0,0,0,True,
train__c19__user3__4-1-2,train,19,Make_a_phone_call,user3,4-1-2,45,45,45,0,0,0,0,0,True,
train__c19__user3__4-1-3,train,19,Make_a_phone_call,user3,4-1-3,55,55,55,0,0,0,0,0,True,
train__c19__user5__4-1-1,train,19,Make_a_phone_call,user5,4-1-1,61,61,61,0,0,0,0,0,True,
train__c19__user5__4-1-2,train,19,Make_a_phone_call,user5,4-1-2,89,89,89,0,0,0,0,0,True,
train__c19__user5__4-1-3,train,19,Make_a_phone_call,user5,4-1-3,78,78,78,0,0,0,0,0,True,
train__c19__user6__4-1-1,train,19,Make_a_phone_call,user6,4-1-1,23,23,23,0,0,0,0,0,True,
train__c19__user6__4-1-2,train,19,Make_a_phone_call,user6,4-1-2,36,36,36,0,0,0,0,0,True,
train__c19__user6__4-1-3,train,19,Make_a_phone_call,user6,4-1-3,14,14,14,0,0,0,0,0,True,
train__c19__user8__1-2-1,train,19,Make_a_phone_call,user8,1-2-1,9,9,9,0,0,0,0,0,True,
train__c19__user8__1-2-2,train,19,Make_a_phone_call,user8,1-2-2,24,24,24,0,0,0,0,0,True,
train__c19__user8__1-2-3,train,19,Make_a_phone_call,user8,1-2-3,15,15,15,0,0,0,0,0,True,
train__c19__user8__2-1-1,train,19,Make_a_phone_call,user8,2-1-1,28,28,28,0,0,0,0,0,True,
train__c19__user8__2-1-3,train,19,Make_a_phone_call,user8,2-1-3,19,19,19,0,0,0,0,0,True,
train__c20__user16__4-1-1,train,20,Check_the_time,user16,4-1-1,16,16,16,0,0,0,0,0,True,
train__c20__user16__4-1-2,train,20,Check_the_time,user16,4-1-2,26,26,26,0,0,0,0,0,True,
train__c20__user16__4-1-3,train,20,Check_the_time,user16,4-1-3,26,26,26,0,0,0,0,0,True,
train__c20__user16__5-3-1,train,20,Check_the_time,user16,5-3-1,42,42,42,0,0,0,0,0,True,
train__c20__user16__5-3-2,train,20,Check_the_time,user16,5-3-2,26,26,26,0,0,0,0,0,True,
train__c20__user16__5-3-3,train,20,Check_the_time,user16,5-3-3,28,28,28,0,0,0,0,0,True,
train__c20__user16__7-3-1,train,20,Check_the_time,user16,7-3-1,26,26,26,0,0,0,0,0,True,
train__c20__user16__7-3-2,train,20,Check_the_time,user16,7-3-2,34,34,34,0,0,0,0,0,True,
train__c20__user16__7-3-3,train,20,Check_the_time,user16,7-3-3,22,22,22,0,0,0,0,0,True,
train__c20__user18__2-1-1,train,20,Check_the_time,user18,2-1-1,19,19,19,0,0,0,0,0,True,
train__c20__user18__2-1-2,train,20,Check_the_time,user18,2-1-2,12,12,12,0,0,0,0,0,True,
train__c20__user18__2-1-3,train,20,Check_the_time,user18,2-1-3,13,13,13,0,0,0,0,0,True,
train__c20__user18__5-1-1,train,20,Check_the_time,user18,5-1-1,21,21,21,0,0,0,0,0,True,
train__c20__user18__5-1-2,train,20,Check_the_time,user18,5-1-2,22,22,22,0,0,0,0,0,True,
train__c20__user18__5-1-3,train,20,Check_the_time,user18,5-1-3,16,16,16,0,0,0,0,0,True,
train__c20__user18__6-2-1,train,20,Check_the_time,user18,6-2-1,14,14,14,0,0,0,0,0,True,
train__c20__user18__6-2-2,train,20,Check_the_time,user18,6-2-2,7,7,7,0,0,0,0,0,True,
train__c20__user18__6-2-3,train,20,Check_the_time,user18,6-2-3,9,9,9,0,0,0,0,0,True,
train__c20__user19__4-1-1,train,20,Check_the_time,user19,4-1-1,11,11,11,0,0,0,0,0,True,
train__c20__user19__4-1-2,train,20,Check_the_time,user19,4-1-2,9,9,9,0,0,0,0,0,True,
train__c20__user19__4-1-3,train,20,Check_the_time,user19,4-1-3,7,7,7,0,0,0,0,0,True,
train__c20__user19__5-3-1,train,20,Check_the_time,user19,5-3-1,12,12,12,0,0,0,0,0,True,
train__c20__user19__5-3-2,train,20,Check_the_time,user19,5-3-2,14,14,14,0,0,0,0,0,True,
train__c20__user19__5-3-3,train,20,Check_the_time,user19,5-3-3,5,5,5,0,0,0,0,0,True,
train__c20__user1__3-2-1,train,20,Check_the_time,user1,3-2-1,13,13,13,0,0,0,0,0,True,
train__c20__user1__3-2-2,train,20,Check_the_time,user1,3-2-2,9,9,9,0,0,0,0,0,True,
train__c20__user1__3-2-3,train,20,Check_the_time,user1,3-2-3,4,4,4,0,0,0,0,0,True,
train__c20__user1__5-1-1,train,20,Check_the_time,user1,5-1-1,17,17,17,0,0,0,0,0,True,
train__c20__user1__5-1-2,train,20,Check_the_time,user1,5-1-2,40,40,40,0,0,0,0,0,True,
train__c20__user1__5-1-3,train,20,Check_the_time,user1,5-1-3,25,25,25,0,0,0,0,0,True,
train__c20__user20__1-1-1,train,20,Check_the_time,user20,1-1-1,32,32,32,0,0,0,0,0,True,
train__c20__user20__1-1-2,train,20,Check_the_time,user20,1-1-2,18,18,18,0,0,0,0,0,True,
train__c20__user20__1-1-3,train,20,Check_the_time,user20,1-1-3,26,26,26,0,0,0,0,0,True,
train__c20__user20__2-2-1,train,20,Check_the_time,user20,2-2-1,14,14,14,0,0,0,0,0,True,
train__c20__user20__2-2-2,train,20,Check_the_time,user20,2-2-2,11,11,11,0,0,0,0,0,True,
train__c20__user20__2-2-3,train,20,Check_the_time,user20,2-2-3,4,4,4,0,0,0,0,0,True,
train__c20__user20__4-1-1,train,20,Check_the_time,user20,4-1-1,21,21,21,0,0,0,0,0,True,
train__c20__user20__4-1-2,train,20,Check_the_time,user20,4-1-2,6,6,6,0,0,0,0,0,True,
train__c20__user20__4-1-3,train,20,Check_the_time,user20,4-1-3,13,13,13,0,0,0,0,0,True,
train__c20__user20__5-1-1,train,20,Check_the_time,user20,5-1-1,5,5,5,0,0,0,0,0,True,
train__c20__user20__5-1-2,train,20,Check_the_time,user20,5-1-2,5,5,5,0,0,0,0,0,True,
train__c20__user20__5-1-3,train,20,Check_the_time,user20,5-1-3,11,11,11,0,0,0,0,0,True,
train__c20__user21__2-2-1,train,20,Check_the_time,user21,2-2-1,19,19,19,0,0,0,0,0,True,
train__c20__user21__2-2-2,train,20,Check_the_time,user21,2-2-2,8,8,8,0,0,0,0,0,True,
train__c20__user21__2-2-3,train,20,Check_the_time,user21,2-2-3,14,14,14,0,0,0,0,0,True,
train__c20__user21__6-2-1,train,20,Check_the_time,user21,6-2-1,28,28,28,0,0,0,0,0,True,
train__c20__user21__6-2-2,train,20,Check_the_time,user21,6-2-2,18,18,18,0,0,0,0,0,True,
train__c20__user21__6-2-3,train,20,Check_the_time,user21,6-2-3,18,18,18,0,0,0,0,0,True,
train__c20__user22__6-1-1,train,20,Check_the_time,user22,6-1-1,15,15,15,0,0,0,0,0,True,
train__c20__user22__6-1-2,train,20,Check_the_time,user22,6-1-2,12,12,12,0,0,0,0,0,True,
train__c20__user22__6-1-3,train,20,Check_the_time,user22,6-1-3,3,3,3,0,0,0,0,0,True,
train__c20__user5__4-1-1,train,20,Check_the_time,user5,4-1-1,16,16,16,0,0,0,0,0,True,
train__c20__user5__4-1-2,train,20,Check_the_time,user5,4-1-2,14,14,14,0,0,0,0,0,True,
train__c20__user5__4-1-3,train,20,Check_the_time,user5,4-1-3,12,12,12,0,0,0,0,0,True,
train__c20__user6__4-1-1,train,20,Check_the_time,user6,4-1-1,25,25,25,0,0,0,0,0,True,
train__c20__user6__4-1-2,train,20,Check_the_time,user6,4-1-2,9,9,9,0,0,0,0,0,True,
train__c20__user6__4-1-3,train,20,Check_the_time,user6,4-1-3,14,14,14,0,0,0,0,0,True,
train__c20__user6__5-3-1,train,20,Check_the_time,user6,5-3-1,17,17,17,0,0,0,0,0,True,
train__c20__user6__5-3-2,train,20,Check_the_time,user6,5-3-2,28,28,28,0,0,0,0,0,True,
