sample_id,class_id,action_name,user_id,frame_key,people_count,selected_candidate,best_rmse,second_rmse,relative_margin,confident_10pct,confident_20pct,selected_is_json_first,valid_common_joints,candidate_rmses,skeleton_path,ir_path
train__c34__user19__1-2-2,34,Sit_down,user19,2025-06-09_15-58-02.516_00000036,2,0,0.15228488815434044,0.7504593746422301,0.7970777722285902,True,True,True,10,0.15228489|0.75045937,D:\work\2026.7.14_kaggle\datasets\Small-Model-Track\train\Skeleton\34_Sit_down\user19\1-2-2\predictions\Color_2025-06-09_15-58-02.516_00000036.json,D:\work\2026.7.14_kaggle\datasets\Small-Model-Track\train\IR\34_Sit_down\user19\1-2-2\IR_2025-06-09_15-58-02.516_00000036.png
train__c34__user19__1-2-2,34,Sit_down,user19,2025-06-09_15-58-02.616_00000037,2,0,0.20104162441340506,0.8538713854179758,0.7645528028615296,True,True,True,11,0.20104162|0.85387139,D:\work\2026.7.14_kaggle\datasets\Small-Model-Track\train\Skeleton\34_Sit_down\user19\1-2-2\predictions\Color_2025-06-09_15-58-02.616_00000037.json,D:\work\2026.7.14_kaggle\datasets\Small-Model-Track\train\IR\34_Sit_down\user19\1-2-2\IR_2025-06-09_15-58-02.616_00000037.png
train__c34__user19__1-2-2,34,Sit_down,user19,2025-06-09_15-58-02.716_00000038,3,0,0.2592928347508705,0.9263648771017587,0.7200964315895713,True,True,True,12,0.25929283|0.92636488|1.47687898,D:\work\2026.7.14_kaggle\datasets\Small-Model-Track\train\Skeleton\34_Sit_down\user19\1-2-2\predictions\Color_2025-06-09_15-58-02.716_00000038.json,D:\work\2026.7.14_kaggle\datasets\Small-Model-Track\train\IR\34_Sit_down\user19\1-2-2\IR_2025-06-09_15-58-02.716_00000038.png
train__c34__user19__1-2-2,34,Sit_down,user19,2025-06-09_15-58-02.816_00000039,2,0,0.20809694351886449,1.0678014792705748,0.8051164494911381,True,True,True,12,0.20809694|1.06780148,D:\work\2026.7.14_kaggle\datasets\Small-Model-Track\train\Skeleton\34_Sit_down\user19\1-2-2\predictions\Color_2025-06-09_15-58-02.816_00000039.json,D:\work\2026.7.14_kaggle\datasets\Small-Model-Track\train\IR\34_Sit_down\user19\1-2-2\IR_2025-06-09_15-58-02.816_00000039.png
train__c34__user19__1-2-2,34,Sit_down,user19,2025-06-09_15-58-02.916_00000040,2,0,0.11072297810859506,0.8733041310564194,0.8732137245536036,True,True,True,12,0.11072298|0.87330413,D:\work\2026.7.14_kaggle\datasets\Small-Model-Track\train\Skeleton\34_Sit_down\user19\1-2-2\predictions\Color_2025-06-09_15-58-02.916_00000040.json,D:\work\2026.7.14_kaggle\datasets\Small-Model-Track\train\IR\34_Sit_down\user19\1-2-2\IR_2025-06-09_15-58-02.916_00000040.png
train__c34__user19__1-2-2,34,Sit_down,user19,2025-06-09_15-58-03.016_00000041,2,0,0.1782482257717302,0.8404127004555092,0.7879039361552741,True,True,True,12,0.17824823|0.84041270,D:\work\2026.7.14_kaggle\datasets\Small-Model-Track\train\Skeleton\34_Sit_down\user19\1-2-2\predictions\Color_2025-06-09_15-58-03.016_00000041.json,D:\work\2026.7.14_kaggle\datasets\Small-Model-Track\train\IR\34_Sit_down\user19\1-2-2\IR_2025-06-09_15-58-03.016_00000041.png
train__c34__user19__1-2-2,34,Sit_down,user19,2025-06-09_15-58-03.116_00000042,2,0,0.16742533528461045,0.7867612779878386,0.787196777511973,True,True,True,12,0.16742534|0.78676128,D:\work\2026.7.14_kaggle\datasets\Small-Model-Track\train\Skeleton\34_Sit_down\user19\1-2-2\predictions\Color_2025-06-09_15-58-03.116_00000042.json,D:\work\2026.7.14_kaggle\datasets\Small-Model-Track\train\IR\34_Sit_down\user19\1-2-2\IR_2025-06-09_15-58-03.116_00000042.png
train__c34__user19__1-2-2,34,Sit_down,user19,2025-06-09_15-58-03.216_00000043,2,0,0.2757745302570324,0.7125882796860012,0.6129959780161537,True,True,True,12,0.27577453|0.71258828,D:\work\2026.7.14_kaggle\datasets\Small-Model-Track\train\Skeleton\34_Sit_down\user19\1-2-2\predictions\Color_2025-06-09_15-58-03.216_00000043.json,D:\work\2026.7.14_kaggle\datasets\Small-Model-Track\train\IR\34_Sit_down\user19\1-2-2\IR_2025-06-09_15-58-03.216_00000043.png
train__c34__user19__1-2-2,34,Sit_down,user19,2025-06-09_15-58-03.316_00000044,2,0,0.3046954516341357,0.6712196609897877,0.546057022249872,True,True,True,12,0.30469545|0.67121966,D:\work\2026.7.14_kaggle\datasets\Small-Model-Track\train\Skeleton\34_Sit_down\user19\1-2-2\predictions\Color_2025-06-09_15-58-03.316_00000044.json,D:\work\2026.7.14_kaggle\datasets\Small-Model-Track\train\IR\34_Sit_down\user19\1-2-2\IR_2025-06-09_15-58-03.316_00000044.png
train__c34__user19__1-2-2,34,Sit_down,user19,2025-06-09_15-58-03.416_00000045,2,0,0.2800647635021414,1.1537441108451019,0.7572557373254996,True,True,True,12,0.28006476|1.15374411,D:\work\2026.7.14_kaggle\datasets\Small-Model-Track\train\Skeleton\34_Sit_down\user19\1-2-2\predictions\Color_2025-06-09_15-58-03.416_00000045.json,D:\work\2026.7.14_kaggle\datasets\Small-Model-Track\train\IR\34_Sit_down\user19\1-2-2\IR_2025-06-09_15-58-03.416_00000045.png
train__c34__user19__1-2-2,34,Sit_down,user19,2025-06-09_15-58-03.516_00000046,2,0,0.23875445492927805,0.6520215996380898,0.6338243164616008,True,True,True,12,0.23875445|0.65202160,D:\work\2026.7.14_kaggle\datasets\Small-Model-Track\train\Skeleton\34_Sit_down\user19\1-2-2\predictions\Color_2025-06-09_15-58-03.516_00000046.json,D:\work\2026.7.14_kaggle\datasets\Small-Model-Track\train\IR\34_Sit_down\user19\1-2-2\IR_2025-06-09_15-58-03.516_00000046.png
train__c36__user19__1-2-1,36,Walk,user19,2025-06-09_15-56-29.416_00000035,2,0,0.14580163684073685,1.0687797048547896,0.8635812074476599,True,True,True,10,0.14580164|1.06877970,D:\work\2026.7.14_kaggle\datasets\Small-Model-Track\train\Skeleton\36_Walk\user19\1-2-1\predictions\Color_2025-06-09_15-56-29.416_00000035.json,D:\work\2026.7.14_kaggle\datasets\Small-Model-Track\train\IR\36_Walk\user19\1-2-1\IR_2025-06-09_15-56-29.416_00000035.png
train__c36__user19__1-2-1,36,Walk,user19,2025-06-09_15-56-29.516_00000036,3,0,0.1330780685002735,0.4065326190941395,0.6726509454596631,True,True,True,11,0.13307807|0.93990275|0.40653262,D:\work\2026.7.14_kaggle\datasets\Small-Model-Track\train\Skeleton\36_Walk\user19\1-2-1\predictions\Color_2025-06-09_15-56-29.516_00000036.json,D:\work\2026.7.14_kaggle\datasets\Small-Model-Track\train\IR\36_Walk\user19\1-2-1\IR_2025-06-09_15-56-29.516_00000036.png
train__c36__user19__1-2-1,36,Walk,user19,2025-06-09_15-56-29.616_00000037,2,0,0.10025804497885824,0.7855545666395434,0.8723729079601134,True,True,True,12,0.10025804|0.78555457,D:\work\2026.7.14_kaggle\datasets\Small-Model-Track\train\Skeleton\36_Walk\user19\1-2-1\predictions\Color_2025-06-09_15-56-29.616_00000037.json,D:\work\2026.7.14_kaggle\datasets\Small-Model-Track\train\IR\36_Walk\user19\1-2-1\IR_2025-06-09_15-56-29.616_00000037.png
train__c36__user19__1-2-1,36,Walk,user19,2025-06-09_15-56-29.716_00000038,2,0,0.09411338164637126,3.0057381086985635,0.9686887618804818,True,True,True,12,0.09411338|3.00573811,D:\work\2026.7.14_kaggle\datasets\Small-Model-Track\train\Skeleton\36_Walk\user19\1-2-1\predictions\Color_2025-06-09_15-56-29.716_00000038.json,D:\work\2026.7.14_kaggle\datasets\Small-Model-Track\train\IR\36_Walk\user19\1-2-1\IR_2025-06-09_15-56-29.716_00000038.png
train__c36__user19__1-2-1,36,Walk,user19,2025-06-09_15-56-29.916_00000040,3,0,0.09269741107389011,0.5254109839739461,0.8235716155517473,True,True,True,12,0.09269741|0.67443290|0.52541098,D:\work\2026.7.14_kaggle\datasets\Small-Model-Track\train\Skeleton\36_Walk\user19\1-2-1\predictions\Color_2025-06-09_15-56-29.916_00000040.json,D:\work\2026.7.14_kaggle\datasets\Small-Model-Track\train\IR\36_Walk\user19\1-2-1\IR_2025-06-09_15-56-29.916_00000040.png
train__c36__user19__1-2-1,36,Walk,user19,2025-06-09_15-56-30.016_00000041,3,0,0.18256162873804063,0.4608250572796075,0.6038374522953281,True,True,True,12,0.18256163|0.71964413|0.46082506,D:\work\2026.7.14_kaggle\datasets\Small-Model-Track\train\Skeleton\36_Walk\user19\1-2-1\predictions\Color_2025-06-09_15-56-30.016_00000041.json,D:\work\2026.7.14_kaggle\datasets\Small-Model-Track\train\IR\36_Walk\user19\1-2-1\IR_2025-06-09_15-56-30.016_00000041.png
train__c36__user19__1-2-1,36,Walk,user19,2025-06-09_15-56-30.116_00000042,3,0,0.22282718071741725,0.3343063917006436,0.3334641925813102,True,True,True,12,0.22282718|0.68914767|0.33430639,D:\work\2026.7.14_kaggle\datasets\Small-Model-Track\train\Skeleton\36_Walk\user19\1-2-1\predictions\Color_2025-06-09_15-56-30.116_00000042.json,D:\work\2026.7.14_kaggle\datasets\Small-Model-Track\train\IR\36_Walk\user19\1-2-1\IR_2025-06-09_15-56-30.116_00000042.png
train__c36__user19__1-2-1,36,Walk,user19,2025-06-09_15-56-30.216_00000043,3,0,0.21993163365887003,0.39491989384613113,0.443098114108782,True,True,True,12,0.21993163|0.67048209|0.39491989,D:\work\2026.7.14_kaggle\datasets\Small-Model-Track\train\Skeleton\36_Walk\user19\1-2-1\predictions\Color_2025-06-09_15-56-30.216_00000043.json,D:\work\2026.7.14_kaggle\datasets\Small-Model-Track\train\IR\36_Walk\user19\1-2-1\IR_2025-06-09_15-56-30.216_00000043.png
train__c36__user19__1-2-1,36,Walk,user19,2025-06-09_15-56-30.316_00000044,3,0,0.2089352250299103,0.37421304170126063,0.4416677086398658,True,True,True,12,0.20893523|0.64893194|0.37421304,D:\work\2026.7.14_kaggle\datasets\Small-Model-Track\train\Skeleton\36_Walk\user19\1-2-1\predictions\Color_2025-06-09_15-56-30.316_00000044.json,D:\work\2026.7.14_kaggle\datasets\Small-Model-Track\train\IR\36_Walk\user19\1-2-1\IR_2025-06-09_15-56-30.316_00000044.png
train__c36__user19__1-2-1,36,Walk,user19,2025-06-09_15-56-30.416_00000045,3,0,0.1799697330367473,0.30994831829372826,0.4193556718504417,True,True,True,12,0.17996973|1.35833045|0.30994832,D:\work\2026.7.14_kaggle\datasets\Small-Model-Track\train\Skeleton\36_Walk\user19\1-2-1\predictions\Color_2025-06-09_15-56-30.416_00000045.json,D:\work\2026.7.14_kaggle\datasets\Small-Model-Track\train\IR\36_Walk\user19\1-2-1\IR_2025-06-09_15-56-30.416_00000045.png
train__c36__user19__1-2-1,36,Walk,user19,2025-06-09_15-56-30.516_00000046,2,0,0.20470244095862147,0.6825764099283091,0.7001032587983501,True,True,True,12,0.20470244|0.68257641,D:\work\2026.7.14_kaggle\datasets\Small-Model-Track\train\Skeleton\36_Walk\user19\1-2-1\predictions\Color_2025-06-09_15-56-30.516_00000046.json,D:\work\2026.7.14_kaggle\datasets\Small-Model-Track\train\IR\36_Walk\user19\1-2-1\IR_2025-06-09_15-56-30.516_00000046.png
train__c36__user19__1-2-2,36,Walk,user19,2025-06-09_15-58-01.516_00000026,2,0,0.11748516819824312,0.943554991125883,0.8754866761310269,True,True,True,10,0.11748517|0.94355499,D:\work\2026.7.14_kaggle\datasets\Small-Model-Track\train\Skeleton\36_Walk\user19\1-2-2\predictions\Color_2025-06-09_15-58-01.516_00000026.json,D:\work\2026.7.14_kaggle\datasets\Small-Model-Track\train\IR\36_Walk\user19\1-2-2\IR_2025-06-09_15-58-01.516_00000026.png
train__c36__user19__1-2-2,36,Walk,user19,2025-06-09_15-58-01.616_00000027,2,0,0.14318143834706926,1.2242950138936357,0.8830498885299646,True,True,True,12,0.14318144|1.22429501,D:\work\2026.7.14_kaggle\datasets\Small-Model-Track\train\Skeleton\36_Walk\user19\1-2-2\predictions\Color_2025-06-09_15-58-01.616_00000027.json,D:\work\2026.7.14_kaggle\datasets\Small-Model-Track\train\IR\36_Walk\user19\1-2-2\IR_2025-06-09_15-58-01.616_00000027.png
train__c36__user19__1-2-2,36,Walk,user19,2025-06-09_15-58-01.716_00000028,2,0,0.2005508826368918,0.8347716431353369,0.7597535993392895,True,True,True,12,0.20055088|0.83477164,D:\work\2026.7.14_kaggle\datasets\Small-Model-Track\train\Skeleton\36_Walk\user19\1-2-2\predictions\Color_2025-06-09_15-58-01.716_00000028.json,D:\work\2026.7.14_kaggle\datasets\Small-Model-Track\train\IR\36_Walk\user19\1-2-2\IR_2025-06-09_15-58-01.716_00000028.png
train__c36__user19__1-2-2,36,Walk,user19,2025-06-09_15-58-01.816_00000029,3,0,0.20140162608384696,0.626042281435179,0.6782938915529139,True,True,True,12,0.20140163|0.82751919|0.62604228,D:\work\2026.7.14_kaggle\datasets\Small-Model-Track\train\Skeleton\36_Walk\user19\1-2-2\predictions\Color_2025-06-09_15-58-01.816_00000029.json,D:\work\2026.7.14_kaggle\datasets\Small-Model-Track\train\IR\36_Walk\user19\1-2-2\IR_2025-06-09_15-58-01.816_00000029.png
train__c36__user19__1-2-2,36,Walk,user19,2025-06-09_15-58-01.916_00000030,2,0,0.2105301947628413,0.8309602664577399,0.7466422845218578,True,True,True,12,0.21053019|0.83096027,D:\work\2026.7.14_kaggle\datasets\Small-Model-Track\train\Skeleton\36_Walk\user19\1-2-2\predictions\Color_2025-06-09_15-58-01.916_00000030.json,D:\work\2026.7.14_kaggle\datasets\Small-Model-Track\train\IR\36_Walk\user19\1-2-2\IR_2025-06-09_15-58-01.916_00000030.png
train__c36__user19__1-2-2,36,Walk,user19,2025-06-09_15-58-02.016_00000031,3,0,0.17123991469934924,0.788997384007185,0.7829651679836371,True,True,True,12,0.17123991|0.78899738|0.91188136,D:\work\2026.7.14_kaggle\datasets\Small-Model-Track\train\Skeleton\36_Walk\user19\1-2-2\predictions\Color_2025-06-09_15-58-02.016_00000031.json,D:\work\2026.7.14_kaggle\datasets\Small-Model-Track\train\IR\36_Walk\user19\1-2-2\IR_2025-06-09_15-58-02.016_00000031.png
train__c12__user2__3-1-2,12,Sweep_the_floor,user2,2025-05-08_17-15-16.616_00000067,2,0,0.09580025361695577,0.4437170722762834,0.7840960837375553,True,True,True,8,0.09580025|0.44371707,D:\work\2026.7.14_kaggle\datasets\Small-Model-Track\train\Skeleton\12_Sweep_the_floor\user2\3-1-2\predictions\Color_2025-05-08_17-15-16.616_00000067.json,D:\work\2026.7.14_kaggle\datasets\Small-Model-Track\train\IR\12_Sweep_the_floor\user2\3-1-2\IR_2025-05-08_17-15-16.616_00000067.png
train__c12__user2__3-1-2,12,Sweep_the_floor,user2,2025-05-08_17-15-22.216_00000123,2,0,0.09406229918058273,1.360144644263767,0.9308438998916193,True,True,True,10,0.09406230|1.36014464,D:\work\2026.7.14_kaggle\datasets\Small-Model-Track\train\Skeleton\12_Sweep_the_floor\user2\3-1-2\predictions\Color_2025-05-08_17-15-22.216_00000123.json,D:\work\2026.7.14_kaggle\datasets\Small-Model-Track\train\IR\12_Sweep_the_floor\user2\3-1-2\IR_2025-05-08_17-15-22.216_00000123.png
train__c12__user2__3-1-3,12,Sweep_the_floor,user2,2025-05-08_17-16-26.716_00000078,2,0,0.09875972010008296,0.9534162555141841,0.89641489797463,True,True,True,8,0.09875972|0.95341626,D:\work\2026.7.14_kaggle\datasets\Small-Model-Track\train\Skeleton\12_Sweep_the_floor\user2\3-1-3\predictions\Color_2025-05-08_17-16-26.716_00000078.json,D:\work\2026.7.14_kaggle\datasets\Small-Model-Track\train\IR\12_Sweep_the_floor\user2\3-1-3\IR_2025-05-08_17-16-26.716_00000078.png
train__c31__user2__1-2-1,31,Do_stretching_exercises,user2,2025-05-08_17-00-50.816_00000089,2,0,0.09511680352403132,0.5344996215538326,0.8220451433669509,True,True,True,8,0.09511680|0.53449962,D:\work\2026.7.14_kaggle\datasets\Small-Model-Track\train\Skeleton\31_Do_stretching_exercises\user2\1-2-1\predictions\Color_2025-05-08_17-00-50.816_00000089.json,D:\work\2026.7.14_kaggle\datasets\Small-Model-Track\train\IR\31_Do_stretching_exercises\user2\1-2-1\IR_2025-05-08_17-00-50.816_00000089.png
train__c31__user2__1-2-2,31,Do_stretching_exercises,user2,2025-05-08_17-03-12.316_00000094,2,0,0.5239832723668927,6.4122879016171455,0.9182845061846416,True,True,True,9,0.52398327|6.41228790,D:\work\2026.7.14_kaggle\datasets\Small-Model-Track\train\Skeleton\31_Do_stretching_exercises\user2\1-2-2\predictions\Color_2025-05-08_17-03-12.316_00000094.json,D:\work\2026.7.14_kaggle\datasets\Small-Model-Track\train\IR\31_Do_stretching_exercises\user2\1-2-2\IR_2025-05-08_17-03-12.316_00000094.png
train__c31__user2__1-2-2,31,Do_stretching_exercises,user2,2025-05-08_17-03-12.416_00000095,2,0,0.07894483153692768,1.003490288422745,0.9213297503247284,True,True,True,9,0.07894483|1.00349029,D:\work\2026.7.14_kaggle\datasets\Small-Model-Track\train\Skeleton\31_Do_stretching_exercises\user2\1-2-2\predictions\Color_2025-05-08_17-03-12.416_00000095.json,D:\work\2026.7.14_kaggle\datasets\Small-Model-Track\train\IR\31_Do_stretching_exercises\user2\1-2-2\IR_2025-05-08_17-03-12.416_00000095.png
train__c31__user2__1-2-2,31,Do_stretching_exercises,user2,2025-05-08_17-03-12.616_00000097,2,0,0.5127277282276962,0.5659936101396235,0.09411039445973118,False,False,True,9,0.51272773|0.56599361,D:\work\2026.7.14_kaggle\datasets\Small-Model-Track\train\Skeleton\31_Do_stretching_exercises\user2\1-2-2\predictions\Color_2025-05-08_17-03-12.616_00000097.json,D:\work\2026.7.14_kaggle\datasets\Small-Model-Track\train\IR\31_Do_stretching_exercises\user2\1-2-2\IR_2025-05-08_17-03-12.616_00000097.png
train__c31__user2__1-2-3,31,Do_stretching_exercises,user2,2025-05-08_17-05-02.316_00000064,2,0,0.11571042499666338,1.9443845225930223,0.9404899475118468,True,True,True,8,0.11571042|1.94438452,D:\work\2026.7.14_kaggle\datasets\Small-Model-Track\train\Skeleton\31_Do_stretching_exercises\user2\1-2-3\predictions\Color_2025-05-08_17-05-02.316_00000064.json,D:\work\2026.7.14_kaggle\datasets\Small-Model-Track\train\IR\31_Do_stretching_exercises\user2\1-2-3\IR_2025-05-08_17-05-02.316_00000064.png
train__c36__user2__2-1-2,36,Walk,user2,2025-05-08_17-10-12.116_00000042,2,0,0.7635524921060135,0.8044249414974861,0.050809525268306635,False,False,True,12,0.76355249|0.80442494,D:\work\2026.7.14_kaggle\datasets\Small-Model-Track\train\Skeleton\36_Walk\user2\2-1-2\predictions\Color_2025-05-08_17-10-12.116_00000042.json,D:\work\2026.7.14_kaggle\datasets\Small-Model-Track\train\IR\36_Walk\user2\2-1-2\IR_2025-05-08_17-10-12.116_00000042.png
train__c36__user2__2-1-3,36,Walk,user2,2025-05-08_17-11-51.416_00000015,2,0,0.30973365511793866,0.6774126348914192,0.5427695924691675,True,True,True,12,0.30973366|0.67741263,D:\work\2026.7.14_kaggle\datasets\Small-Model-Track\train\Skeleton\36_Walk\user2\2-1-3\predictions\Color_2025-05-08_17-11-51.416_00000015.json,D:\work\2026.7.14_kaggle\datasets\Small-Model-Track\train\IR\36_Walk\user2\2-1-3\IR_2025-05-08_17-11-51.416_00000015.png
train__c36__user2__2-1-3,36,Walk,user2,2025-05-08_17-11-51.516_00000016,2,1,0.3195678939089473,3.7509645178609485,0.9148038078240243,True,True,False,12,3.75096452|0.31956789,D:\work\2026.7.14_kaggle\datasets\Small-Model-Track\train\Skeleton\36_Walk\user2\2-1-3\predictions\Color_2025-05-08_17-11-51.516_00000016.json,D:\work\2026.7.14_kaggle\datasets\Small-Model-Track\train\IR\36_Walk\user2\2-1-3\IR_2025-05-08_17-11-51.516_00000016.png
train__c36__user2__2-1-3,36,Walk,user2,2025-05-08_17-11-51.616_00000017,2,1,0.44462130031298647,7.622175592456148,0.9416674025782036,True,True,False,12,7.62217559|0.44462130,D:\work\2026.7.14_kaggle\datasets\Small-Model-Track\train\Skeleton\36_Walk\user2\2-1-3\predictions\Color_2025-05-08_17-11-51.616_00000017.json,D:\work\2026.7.14_kaggle\datasets\Small-Model-Track\train\IR\36_Walk\user2\2-1-3\IR_2025-05-08_17-11-51.616_00000017.png
train__c36__user2__2-1-3,36,Walk,user2,2025-05-08_17-11-51.716_00000018,2,1,0.9916440795870545,4.781610028620745,0.7926129329553263,True,True,False,12,4.78161003|0.99164408,D:\work\2026.7.14_kaggle\datasets\Small-Model-Track\train\Skeleton\36_Walk\user2\2-1-3\predictions\Color_2025-05-08_17-11-51.716_00000018.json,D:\work\2026.7.14_kaggle\datasets\Small-Model-Track\train\IR\36_Walk\user2\2-1-3\IR_2025-05-08_17-11-51.716_00000018.png
train__c36__user2__4-1-2,36,Walk,user2,2025-05-07_16-28-54.116_00000272,2,0,0.10265236710523766,1.2282337823784557,0.9164227783195695,True,True,True,12,0.10265237|1.22823378,D:\work\2026.7.14_kaggle\datasets\Small-Model-Track\train\Skeleton\36_Walk\user2\4-1-2\predictions\Color_2025-05-07_16-28-54.116_00000272.json,D:\work\2026.7.14_kaggle\datasets\Small-Model-Track\train\IR\36_Walk\user2\4-1-2\IR_2025-05-07_16-28-54.116_00000272.png
train__c36__user2__4-1-3,36,Walk,user2,2025-05-07_16-31-33.416_00000215,2,0,0.1241164059936511,0.384179541727552,0.6769312456474569,True,True,True,12,0.12411641|0.38417954,D:\work\2026.7.14_kaggle\datasets\Small-Model-Track\train\Skeleton\36_Walk\user2\4-1-3\predictions\Color_2025-05-07_16-31-33.416_00000215.json,D:\work\2026.7.14_kaggle\datasets\Small-Model-Track\train\IR\36_Walk\user2\4-1-3\IR_2025-05-07_16-31-33.416_00000215.png
train__c12__user20__3-2-2,12,Sweep_the_floor,user20,2025-06-09_15-44-04.516_00000106,2,0,0.24034593490918302,0.7344291215227974,0.6727445469334886,True,True,True,12,0.24034593|0.73442912,D:\work\2026.7.14_kaggle\datasets\Small-Model-Track\train\Skeleton\12_Sweep_the_floor\user20\3-2-2\predictions\Color_2025-06-09_15-44-04.516_00000106.json,D:\work\2026.7.14_kaggle\datasets\Small-Model-Track\train\IR\12_Sweep_the_floor\user20\3-2-2\IR_2025-06-09_15-44-04.516_00000106.png
